ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 26 Nov 2007,To: 26 Nov 2007,Arizona,CY 2007,3,Iraq,3,Phoenix,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Arizona,CY 2007,3,Iraq,3,Tucson,2,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iran,25,Burbank,9,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iran,25,Glendale,6,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iran,25,La Crescenta,4,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iran,25,San Jose,5,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iran,25,Turlock,1,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Iraq,10,El Cajon,10,66
From: 26 Nov 2007,To: 26 Nov 2007,California,CY 2007,37,Russia,2,Campbell,2,66
From: 26 Nov 2007,To: 26 Nov 2007,Illinois,CY 2007,4,Iraq,4,Chicago,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Michigan,CY 2007,5,Iraq,5,Sterling Heights,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Michigan,CY 2007,5,Iraq,5,Warren,1,66
From: 26 Nov 2007,To: 26 Nov 2007,New York,CY 2007,4,Iraq,4,Utica,4,66
From: 26 Nov 2007,To: 26 Nov 2007,North Carolina,CY 2007,2,Russia,2,Asheville,2,66
From: 26 Nov 2007,To: 26 Nov 2007,Texas,CY 2007,1,Russia,1,Houston,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Washington,CY 2007,10,Russia,10,Federal Way,5,66
From: 26 Nov 2007,To: 26 Nov 2007,Washington,CY 2007,10,Russia,10,Walla Walla,5,66

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 26 Nov 2007,To: 26 Nov 2007,Iran,CY 2007,25,California,25,Burbank,9,66
From: 26 Nov 2007,To: 26 Nov 2007,Iran,CY 2007,25,California,25,Glendale,6,66
From: 26 Nov 2007,To: 26 Nov 2007,Iran,CY 2007,25,California,25,La Crescenta,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Iran,CY 2007,25,California,25,San Jose,5,66
From: 26 Nov 2007,To: 26 Nov 2007,Iran,CY 2007,25,California,25,Turlock,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,Arizona,3,Phoenix,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,Arizona,3,Tucson,2,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,California,10,El Cajon,10,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,Illinois,4,Chicago,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,Michigan,5,Sterling Heights,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,Michigan,5,Warren,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Iraq,CY 2007,26,New York,4,Utica,4,66
From: 26 Nov 2007,To: 26 Nov 2007,Russia,CY 2007,15,California,2,Campbell,2,66
From: 26 Nov 2007,To: 26 Nov 2007,Russia,CY 2007,15,North Carolina,2,Asheville,2,66
From: 26 Nov 2007,To: 26 Nov 2007,Russia,CY 2007,15,Texas,1,Houston,1,66
From: 26 Nov 2007,To: 26 Nov 2007,Russia,CY 2007,15,Washington,10,Federal Way,5,66
From: 26 Nov 2007,To: 26 Nov 2007,Russia,CY 2007,15,Washington,10,Walla Walla,5,66

