ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Burma,1,Sacramento,1,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iran,4,Livermore,1,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iran,4,Los Angeles,1,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iran,4,Sacramento,2,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iraq,20,El Cajon,3,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iraq,20,San Bruno,5,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Iraq,20,San Diego,12,144
From: 15 Jul 2013,To: 15 Jul 2013,California,CY 2013,26,Sri Lanka (Ceylon),1,Oakland,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Colorado,CY 2013,4,Burma,4,Denver,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Florida,CY 2013,1,Iraq,1,Tampa,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Georgia,CY 2013,1,Bhutan,1,Atlanta,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Idaho,CY 2013,1,Iraq,1,Boise,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Indiana,CY 2013,7,Burma,7,Indianapolis,7,144
From: 15 Jul 2013,To: 15 Jul 2013,Iowa,CY 2013,4,Burma,4,Clive,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Iowa,CY 2013,4,Burma,4,Des Moines,3,144
From: 15 Jul 2013,To: 15 Jul 2013,Kansas,CY 2013,5,Burma,5,Kansas City,5,144
From: 15 Jul 2013,To: 15 Jul 2013,Kentucky,CY 2013,6,Bhutan,6,Louisville,6,144
From: 15 Jul 2013,To: 15 Jul 2013,Maryland,CY 2013,5,Burma,1,Baltimore,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Maryland,CY 2013,5,Iraq,4,Nottingham,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Michigan,CY 2013,9,Burma,5,Springfield,5,144
From: 15 Jul 2013,To: 15 Jul 2013,Michigan,CY 2013,9,Dem. Rep. Congo,4,Lansing,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Minnesota,CY 2013,3,Burma,1,Minneapolis,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Minnesota,CY 2013,3,Ethiopia,2,Minneapolis,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Missouri,CY 2013,14,Burma,7,Columbia,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Missouri,CY 2013,14,Burma,7,Kansas City,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Missouri,CY 2013,14,Burma,7,Saint Louis,3,144
From: 15 Jul 2013,To: 15 Jul 2013,Missouri,CY 2013,14,Somalia,7,Kansas City,7,144
From: 15 Jul 2013,To: 15 Jul 2013,Nebraska,CY 2013,1,Burma,1,Omaha,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Nevada,CY 2013,3,Burma,3,Las Vegas,3,144
From: 15 Jul 2013,To: 15 Jul 2013,New Hampshire,CY 2013,3,Burundi,2,Concord,2,144
From: 15 Jul 2013,To: 15 Jul 2013,New Hampshire,CY 2013,3,Dem. Rep. Congo,1,Concord,1,144
From: 15 Jul 2013,To: 15 Jul 2013,New York,CY 2013,2,Iraq,1,Syracuse,1,144
From: 15 Jul 2013,To: 15 Jul 2013,New York,CY 2013,2,Somalia,1,Buffalo,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Oklahoma,CY 2013,1,Burma,1,Tulsa,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Oregon,CY 2013,2,Burma,1,Portland,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Oregon,CY 2013,2,Somalia,1,Portland,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Pennsylvania,CY 2013,4,Bhutan,4,Erie,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Pennsylvania,CY 2013,4,Bhutan,4,Pittsburgh,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Burma,8,Amarillo,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Burma,8,Dallas,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Burma,8,Houston,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Burma,8,Midland,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Eritrea,1,Houston,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Iran,2,Amarillo,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Iraq,3,Houston,3,144
From: 15 Jul 2013,To: 15 Jul 2013,Texas,CY 2013,15,Somalia,1,Dallas,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Utah,CY 2013,1,Burma,1,Salt Lake City,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Virginia,CY 2013,5,Iraq,5,Falls Church,5,144
From: 15 Jul 2013,To: 15 Jul 2013,Washington,CY 2013,21,Afghanistan,1,Seattle,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Washington,CY 2013,21,Iran,9,Bellevue,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Washington,CY 2013,21,Iran,9,Kent,5,144
From: 15 Jul 2013,To: 15 Jul 2013,Washington,CY 2013,21,Iraq,2,Vancouver,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Washington,CY 2013,21,Somalia,9,Seattle,9,144

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 15 Jul 2013,To: 15 Jul 2013,Afghanistan,CY 2013,1,Washington,1,Seattle,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Bhutan,CY 2013,11,Georgia,1,Atlanta,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Bhutan,CY 2013,11,Kentucky,6,Louisville,6,144
From: 15 Jul 2013,To: 15 Jul 2013,Bhutan,CY 2013,11,Pennsylvania,4,Erie,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Bhutan,CY 2013,11,Pennsylvania,4,Pittsburgh,2,144
From: 15 Jul 2013,To: 15 Jul 2013,Burma,CY 2013,50,California,1,Sacramento,1,144
From: 15 Jul 2013,To: 15 Jul 2013,Burma,CY 2013,50,Colorado,4,Denver,4,144
From: 15 Jul 2013,To: 15 Jul 2013,Burma,CY 2013,50,Indiana,7,Indianapolis,7,144
From: 15 Jul 2013,To: 15 Jul 2013,Burma,CY 2013,50,Iowa,4,Clive,1,144
