ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 07 Sep 2006,To: 07 Sep 2006,Arizona,CY 2006,15,Russia,6,Phoenix,6,398
From: 07 Sep 2006,To: 07 Sep 2006,Arizona,CY 2006,15,Somalia,7,Phoenix,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Arizona,CY 2006,15,Somalia,7,Scottsdale,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Arizona,CY 2006,15,Sudan,2,Phoenix,2,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Burma,3,San Francisco,3,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Iran,19,Canyon Country,1,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Iran,19,Glendale,16,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Iran,19,San Jose,1,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Iran,19,Sherman Oaks,1,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Somalia,14,San Diego,14,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Ukraine,3,Orangevale,1,398
From: 07 Sep 2006,To: 07 Sep 2006,California,CY 2006,39,Ukraine,3,San Francisco,2,398
From: 07 Sep 2006,To: 07 Sep 2006,Colorado,CY 2006,4,Russia,4,Denver,4,398
From: 07 Sep 2006,To: 07 Sep 2006,District of Columbia,CY 2006,1,Ethiopia,1,Washington,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Georgia,CY 2006,9,Burma,3,Atlanta,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Georgia,CY 2006,9,Ethiopia,1,Decatur,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Georgia,CY 2006,9,Russia,4,Stone Mountain,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Georgia,CY 2006,9,Sudan,1,Clarkston,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Idaho,CY 2006,4,Russia,4,Twin Falls,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Illinois,CY 2006,19,Burma,3,Rockford,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Illinois,CY 2006,19,Ethiopia,4,Chicago,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Illinois,CY 2006,19,Russia,7,Chicago,7,398
From: 07 Sep 2006,To: 07 Sep 2006,Illinois,CY 2006,19,Somalia,3,Chicago,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Illinois,CY 2006,19,Ukraine,2,Palatine,2,398
From: 07 Sep 2006,To: 07 Sep 2006,Maine,CY 2006,9,Somalia,9,Lewiston,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Maine,CY 2006,9,Somalia,9,Portland,8,398
From: 07 Sep 2006,To: 07 Sep 2006,Michigan,CY 2006,11,Burundi,7,Lansing,7,398
From: 07 Sep 2006,To: 07 Sep 2006,Michigan,CY 2006,11,Somalia,4,Ypsilanti,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Burma,5,Saint Paul,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Ethiopia,21,Brooklyn Park,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Ethiopia,21,Minneapolis,13,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Ethiopia,21,Saint Paul,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Liberia,9,Golden Valley,9,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Bloomington,9,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Eden Prairie,8,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Minneapolis,17,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Rochester,9,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Saint Cloud,17,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Somalia,69,Saint Paul,9,398
From: 07 Sep 2006,To: 07 Sep 2006,Minnesota,CY 2006,105,Ukraine,1,North Plymouth,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Nebraska,CY 2006,1,Uganda,1,Omaha,1,398
From: 07 Sep 2006,To: 07 Sep 2006,New Hampshire,CY 2006,3,Russia,3,Manchester,3,398
From: 07 Sep 2006,To: 07 Sep 2006,New Jersey,CY 2006,12,Burma,7,Trenton,7,398
From: 07 Sep 2006,To: 07 Sep 2006,New Jersey,CY 2006,12,Liberia,5,Irvington,5,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Burma,15,Buffalo,2,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Burma,15,Syracuse,5,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Burma,15,Utica,8,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Burundi,4,Rochester,4,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Russia,3,Rochester,3,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Rwanda,9,Albany,9,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Somalia,11,Buffalo,2,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Somalia,11,Rochester,5,398
From: 07 Sep 2006,To: 07 Sep 2006,New York,CY 2006,42,Somalia,11,Syracuse,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Ohio,CY 2006,33,Burma,5,Akron,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Ohio,CY 2006,33,Liberia,1,Cincinnati,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Ohio,CY 2006,33,Somalia,27,Columbus,26,398
From: 07 Sep 2006,To: 07 Sep 2006,Ohio,CY 2006,33,Somalia,27,Hilliard,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Oregon,CY 2006,10,Somalia,10,Portland,10,398
From: 07 Sep 2006,To: 07 Sep 2006,Pennsylvania,CY 2006,11,Ethiopia,1,Philadelphia,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Pennsylvania,CY 2006,11,Liberia,7,Philadelphia,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Pennsylvania,CY 2006,11,Liberia,7,Upper Darby,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Pennsylvania,CY 2006,11,Russia,3,Allentown,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Tennessee,CY 2006,2,Somalia,2,Nashville,2,398
From: 07 Sep 2006,To: 07 Sep 2006,Texas,CY 2006,17,Burma,6,Austin,6,398
From: 07 Sep 2006,To: 07 Sep 2006,Texas,CY 2006,17,Burundi,6,Abilene,6,398
From: 07 Sep 2006,To: 07 Sep 2006,Texas,CY 2006,17,Ethiopia,5,Houston,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Utah,CY 2006,12,Burma,7,Salt Lake City,7,398
From: 07 Sep 2006,To: 07 Sep 2006,Utah,CY 2006,12,Burundi,4,Salt Lake City,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Utah,CY 2006,12,Somalia,1,Salt Lake City,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Virginia,CY 2006,11,Burundi,11,Roanoke,11,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Moldova,1,Vancouver,1,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Ukraine,24,Auburn,6,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Ukraine,24,Moses Lake,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Ukraine,24,Seattle,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Ukraine,24,Tacoma,8,398
From: 07 Sep 2006,To: 07 Sep 2006,Washington,CY 2006,25,Ukraine,24,Vancouver,4,398
From: 07 Sep 2006,To: 07 Sep 2006,Wisconsin,CY 2006,3,Burma,3,Milwaukee,3,398

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,California,3,San Francisco,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,Georgia,3,Atlanta,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,Illinois,3,Rockford,3,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,Minnesota,5,Saint Paul,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,New Jersey,7,Trenton,7,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,New York,15,Buffalo,2,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,New York,15,Syracuse,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,New York,15,Utica,8,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,Ohio,5,Akron,5,398
From: 07 Sep 2006,To: 07 Sep 2006,Burma,CY 2006,57,Texas,6,Austin,6,398
