ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 07 Sep 2005,To: 07 Sep 2005,Alabama,CY 2005,2,Liberia,2,Montgomery,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Arizona,CY 2005,9,Cuba,2,Tucson,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Arizona,CY 2005,9,Iran,4,Phoenix,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Arizona,CY 2005,9,Iran,4,Scottsdale,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Arizona,CY 2005,9,Iraq,2,Phoenix,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Arizona,CY 2005,9,Sudan,1,Phoenix,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Encino,4,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Lake Forest,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Los Angeles,5,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Northridge,2,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Pleasant Hill,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Reseda,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,San Jose,11,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Iran,26,Santa Monica,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Laos,44,Fresno,10,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Laos,44,Merced,7,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Laos,44,Oroville,7,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Laos,44,Sacramento,20,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Rwanda,6,San Diego,6,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Somalia,9,Anaheim,9,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Sudan,1,El Cajon,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Ukraine,8,Antelope,8,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Vietnam,2,Garden Grove,1,520
From: 07 Sep 2005,To: 07 Sep 2005,California,CY 2005,96,Vietnam,2,Westminster,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Connecticut,CY 2005,1,Sudan,1,Hartford,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Delaware,CY 2005,2,Liberia,2,Newark,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Bosnia and Herzegovina,1,Jacksonville,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Cuba,41,Hialeah,21,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Cuba,41,Miami,13,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Cuba,41,Miami Springs,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Cuba,41,Miramar,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Cuba,41,Tampa,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Florida,CY 2005,45,Ukraine,3,North Port,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Idaho,CY 2005,9,Vietnam,9,Boise,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Illinois,CY 2005,29,Cuba,1,Chicago,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Illinois,CY 2005,29,Iran,1,Lincolnwood,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Illinois,CY 2005,29,Somalia,25,Chicago,20,520
From: 07 Sep 2005,To: 07 Sep 2005,Illinois,CY 2005,29,Somalia,25,Wheaton,5,520
From: 07 Sep 2005,To: 07 Sep 2005,Illinois,CY 2005,29,Sudan,2,Wheaton,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Indiana,CY 2005,3,Cuba,2,Indianapolis,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Indiana,CY 2005,3,Ukraine,1,Plainfield,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Kentucky,CY 2005,2,Cuba,1,Louisville,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Kentucky,CY 2005,2,Sudan,1,Louisville,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Maine,CY 2005,1,Iran,1,Westbrook,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Maryland,CY 2005,18,Cuba,4,Silver Spring,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Maryland,CY 2005,18,Sierra Leone,9,Adelphi,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Maryland,CY 2005,18,Somalia,5,Baltimore,5,520
From: 07 Sep 2005,To: 07 Sep 2005,Massachusetts,CY 2005,12,Laos,5,Fitchburg,5,520
From: 07 Sep 2005,To: 07 Sep 2005,Massachusetts,CY 2005,12,Somalia,5,Boston,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Massachusetts,CY 2005,12,Somalia,5,Springfield,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Massachusetts,CY 2005,12,Vietnam,2,Lawrence,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Michigan,CY 2005,17,Iraq,13,Lansing,13,520
From: 07 Sep 2005,To: 07 Sep 2005,Michigan,CY 2005,17,Somalia,4,Grandville,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Laos,59,Brooklyn Park,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Laos,59,Coon Rapids,7,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Laos,59,Minneapolis,14,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Laos,59,Saint Paul,29,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Liberia,6,Minneapolis,6,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Somalia,3,Minneapolis,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Minnesota,CY 2005,72,Ukraine,4,Bloomington,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Missouri,CY 2005,6,Iran,3,Kansas City,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Missouri,CY 2005,6,Somalia,3,Saint Louis,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Nebraska,CY 2005,5,Sudan,5,Omaha,5,520
From: 07 Sep 2005,To: 07 Sep 2005,New Hampshire,CY 2005,3,Sudan,3,Manchester,3,520
From: 07 Sep 2005,To: 07 Sep 2005,New Jersey,CY 2005,9,Cuba,7,North Bergen,4,520
From: 07 Sep 2005,To: 07 Sep 2005,New Jersey,CY 2005,9,Cuba,7,West New York,3,520
From: 07 Sep 2005,To: 07 Sep 2005,New Jersey,CY 2005,9,Iran,1,Parsippany,1,520
From: 07 Sep 2005,To: 07 Sep 2005,New Jersey,CY 2005,9,Sudan,1,Trenton,1,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Liberia,12,Bronx,9,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Liberia,12,Rochester,3,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Sierra Leone,5,Staten Island,5,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Somalia,5,Buffalo,3,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Somalia,5,Rochester,2,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Uzbekistan,6,Brooklyn,6,520
From: 07 Sep 2005,To: 07 Sep 2005,New York,CY 2005,31,Vietnam,3,Buffalo,3,520
From: 07 Sep 2005,To: 07 Sep 2005,North Carolina,CY 2005,4,Ukraine,4,Charlotte,4,520
From: 07 Sep 2005,To: 07 Sep 2005,North Dakota,CY 2005,13,Liberia,3,Fargo,2,520
From: 07 Sep 2005,To: 07 Sep 2005,North Dakota,CY 2005,13,Liberia,3,Grand Forks,1,520
From: 07 Sep 2005,To: 07 Sep 2005,North Dakota,CY 2005,13,Somalia,10,South Fargo,10,520
From: 07 Sep 2005,To: 07 Sep 2005,Ohio,CY 2005,16,Congo,4,Cincinnati,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Ohio,CY 2005,16,Liberia,3,Akron,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Ohio,CY 2005,16,Sierra Leone,8,Columbus,8,520
From: 07 Sep 2005,To: 07 Sep 2005,Ohio,CY 2005,16,Somalia,1,Columbus,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Oregon,CY 2005,6,Ukraine,6,Portland,6,520
From: 07 Sep 2005,To: 07 Sep 2005,Pennsylvania,CY 2005,20,Liberia,18,Bristol,6,520
From: 07 Sep 2005,To: 07 Sep 2005,Pennsylvania,CY 2005,20,Liberia,18,Philadelphia,12,520
From: 07 Sep 2005,To: 07 Sep 2005,Pennsylvania,CY 2005,20,Sudan,2,Pittsburgh,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Tennessee,CY 2005,5,Cuba,3,Nashville,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Tennessee,CY 2005,5,Iran,1,Nashville,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Tennessee,CY 2005,5,Somalia,1,Memphis,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Texas,CY 2005,27,Cuba,5,Dallas,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Texas,CY 2005,27,Cuba,5,Houston,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Texas,CY 2005,27,Sudan,9,Dallas,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Texas,CY 2005,27,Vietnam,13,Houston,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Texas,CY 2005,27,Vietnam,13,Pflugerville,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Virginia,CY 2005,8,Iran,4,Fairfax,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Virginia,CY 2005,8,Iran,4,Norfolk,1,520
From: 07 Sep 2005,To: 07 Sep 2005,Virginia,CY 2005,8,Iran,4,Sterling,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Virginia,CY 2005,8,Somalia,4,Falls Church,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Virginia,CY 2005,8,Somalia,4,Richmond,2,520
From: 07 Sep 2005,To: 07 Sep 2005,Washington,CY 2005,19,Iran,6,Bellevue,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Washington,CY 2005,19,Iran,6,Edmonds,3,520
From: 07 Sep 2005,To: 07 Sep 2005,Washington,CY 2005,19,Ukraine,4,Everett,4,520
From: 07 Sep 2005,To: 07 Sep 2005,Washington,CY 2005,19,Vietnam,9,Seattle,9,520
From: 07 Sep 2005,To: 07 Sep 2005,Wisconsin,CY 2005,30,Laos,29,Appleton,2,520
