ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 13 Nov 2012,To: 13 Nov 2012,Alabama,CY 2012,3,Burma,3,Mobile,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Arizona,CY 2012,11,Burma,5,Phoenix,5,536
From: 13 Nov 2012,To: 13 Nov 2012,Arizona,CY 2012,11,Iraq,5,Phoenix,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Arizona,CY 2012,11,Iraq,5,Tucson,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Arizona,CY 2012,11,Iraq,5,Youngtown,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Arizona,CY 2012,11,Somalia,1,Tucson,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Burma,6,Oakland,6,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Eritrea,1,Sacramento,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iran,25,Los Angeles,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iran,25,Los Gatos,20,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iran,25,Reseda,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iran,25,San Jose,3,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iraq,32,El Cajon,19,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iraq,32,San Diego,9,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iraq,32,Santee,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Iraq,32,Turlock,3,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Jordan,1,Sacramento,1,536
From: 13 Nov 2012,To: 13 Nov 2012,California,CY 2012,67,Somalia,2,Sacramento,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Colorado,CY 2012,6,Burma,5,Aurora,5,536
From: 13 Nov 2012,To: 13 Nov 2012,Colorado,CY 2012,6,Somalia,1,Denver,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Connecticut,CY 2012,5,Dem. Rep. Congo,4,New Haven,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Connecticut,CY 2012,5,Iraq,1,Hartford,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Florida,CY 2012,4,Burma,3,Jacksonville,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Florida,CY 2012,4,Burma,3,Tampa,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Florida,CY 2012,4,Eritrea,1,Orlando,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Burma,20,Atlanta,10,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Burma,20,Clarkston,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Burma,20,Decatur,5,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Burma,20,Stone Mountain,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Iraq,1,Dunwoody,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Palestine,4,Decatur,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Georgia,CY 2012,27,Sudan,2,Stone Mountain,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Idaho,CY 2012,3,Dem. Rep. Congo,3,Boise,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Burma,4,Chicago,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Burma,4,Rock Island,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Burma,4,Wheaton,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Iraq,14,Chicago,5,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Iraq,14,Des Plaines,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Iraq,14,Hainesville,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Iraq,14,Skokie,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Iraq,14,West Chicago,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Illinois,CY 2012,19,Somalia,1,Chicago,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Indiana,CY 2012,16,Burma,16,Indianapolis,16,536
From: 13 Nov 2012,To: 13 Nov 2012,Iowa,CY 2012,8,Bhutan,6,West Des Moines,6,536
From: 13 Nov 2012,To: 13 Nov 2012,Iowa,CY 2012,8,Burma,1,Des Moines,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Iowa,CY 2012,8,Somalia,1,Des Moines,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Kentucky,CY 2012,7,Bhutan,4,Lexington,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Kentucky,CY 2012,7,Burma,1,Bowling Green,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Kentucky,CY 2012,7,Iraq,1,Bowling Green,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Kentucky,CY 2012,7,Somalia,1,Louisville,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Louisiana,CY 2012,1,Iraq,1,Baton Rouge,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Maine,CY 2012,22,Burma,1,Portland,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Maine,CY 2012,22,Iraq,4,Portland,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Maine,CY 2012,22,Somalia,17,Portland,17,536
From: 13 Nov 2012,To: 13 Nov 2012,Maryland,CY 2012,12,Burma,3,Baltimore,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Maryland,CY 2012,12,Burma,3,Beltsville,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Maryland,CY 2012,12,Eritrea,1,Silver Spring,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Maryland,CY 2012,12,Iraq,3,Silver Spring,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Maryland,CY 2012,12,Palestine,5,Baltimore,5,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Burma,9,Lawrence,6,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Burma,9,Worcester,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Iraq,3,Lynn,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Iraq,3,South Boston,2,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Somalia,1,Lowell,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Massachusetts,CY 2012,21,Sudan,8,Melrose,8,536
From: 13 Nov 2012,To: 13 Nov 2012,Michigan,CY 2012,35,Iraq,34,Ann Arbor,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Michigan,CY 2012,35,Iraq,34,Dearborn,4,536
From: 13 Nov 2012,To: 13 Nov 2012,Michigan,CY 2012,35,Iraq,34,Grand Rapids,1,536
From: 13 Nov 2012,To: 13 Nov 2012,Michigan,CY 2012,35,Iraq,34,Hazel Park,3,536
From: 13 Nov 2012,To: 13 Nov 2012,Michigan,CY 2012,35,Iraq,34,Macomb,3,536
