ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 30 Jun 2010,To: 30 Jun 2010,Alaska,CY 2010,2,Bhutan,2,Anchorage,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Arizona,CY 2010,5,Iraq,5,Surprise,5,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Burbank,2,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Glendale,12,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Huntington Beach,1,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Los Gatos,2,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Santa Barbara,3,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Iran,21,Tujunga,1,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Moldova,7,North Highlands,6,282
From: 30 Jun 2010,To: 30 Jun 2010,California,CY 2010,28,Moldova,7,Sacramento,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Colorado,CY 2010,9,Dem. Rep. Congo,6,Colorado Springs,6,282
From: 30 Jun 2010,To: 30 Jun 2010,Colorado,CY 2010,9,Somalia,3,Denver,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Cuba,69,Hialeah,12,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Cuba,69,Lehigh Acres,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Cuba,69,Miami,53,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Cuba,69,Naples,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Iran,1,Lake Worth,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Vietnam,7,Jacksonville,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Florida,CY 2010,77,Vietnam,7,Tallahassee,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Georgia,CY 2010,14,Bhutan,3,Clarkston,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Georgia,CY 2010,14,Eritrea,5,Decatur,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Georgia,CY 2010,14,Eritrea,5,Stone Mountain,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Georgia,CY 2010,14,Iraq,6,Atlanta,6,282
From: 30 Jun 2010,To: 30 Jun 2010,Illinois,CY 2010,5,Bhutan,4,Wheaton,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Illinois,CY 2010,5,Burma,1,Rockford,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Maine,CY 2010,1,Eritrea,1,Portland,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Maryland,CY 2010,7,Bhutan,3,Riverdale,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Maryland,CY 2010,7,Eritrea,4,Baltimore,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Maryland,CY 2010,7,Eritrea,4,Silver Spring,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Massachusetts,CY 2010,4,Eritrea,1,South Boston,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Massachusetts,CY 2010,4,Russia,3,Lynn,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Michigan,CY 2010,5,Eritrea,1,Ann Arbor,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Michigan,CY 2010,5,Iraq,2,Southfield,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Michigan,CY 2010,5,Moldova,2,Wallace,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Minnesota,CY 2010,23,Iraq,7,Saint Paul,7,282
From: 30 Jun 2010,To: 30 Jun 2010,Minnesota,CY 2010,23,Somalia,16,Saint Cloud,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Minnesota,CY 2010,23,Somalia,16,Saint Paul,13,282
From: 30 Jun 2010,To: 30 Jun 2010,Missouri,CY 2010,2,Eritrea,1,Chesterfield,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Missouri,CY 2010,2,Iraq,1,Saint Louis,1,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Azerbaijan,1,New York,1,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Bhutan,13,Bronx,4,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Bhutan,13,Buffalo,9,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Burma,1,Albany,1,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Eritrea,2,Buffalo,1,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Eritrea,2,Rochester,1,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Russia,4,New York,4,282
From: 30 Jun 2010,To: 30 Jun 2010,New York,CY 2010,23,Somalia,2,Buffalo,2,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Bhutan,2,Charlotte,2,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Burma,2,New Bern,2,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Eritrea,4,Charlotte,1,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Eritrea,4,Raleigh,3,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Somalia,3,Raleigh,3,282
From: 30 Jun 2010,To: 30 Jun 2010,North Carolina,CY 2010,14,Vietnam,3,Charlotte,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Ohio,CY 2010,2,Somalia,2,Columbus,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Oregon,CY 2010,6,Burma,2,Portland,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Oregon,CY 2010,6,Moldova,2,Portland,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Oregon,CY 2010,6,Russia,2,Hillsboro,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Pennsylvania,CY 2010,1,Eritrea,1,Lancaster,1,282
From: 30 Jun 2010,To: 30 Jun 2010,South Dakota,CY 2010,5,Bhutan,5,Sioux Falls,5,282
From: 30 Jun 2010,To: 30 Jun 2010,Tennessee,CY 2010,15,Burma,5,Nashville,5,282
From: 30 Jun 2010,To: 30 Jun 2010,Tennessee,CY 2010,15,Eritrea,4,Memphis,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Tennessee,CY 2010,15,Somalia,6,Nashville,6,282
From: 30 Jun 2010,To: 30 Jun 2010,Texas,CY 2010,6,Somalia,6,Amarillo,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Texas,CY 2010,6,Somalia,6,Fort Worth,2,282
From: 30 Jun 2010,To: 30 Jun 2010,Utah,CY 2010,5,Burma,4,Salt Lake City,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Utah,CY 2010,5,Somalia,1,Salt Lake City,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Virginia,CY 2010,9,Bhutan,3,Charlottesville,3,282
From: 30 Jun 2010,To: 30 Jun 2010,Virginia,CY 2010,9,Eritrea,2,Alexandria,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Virginia,CY 2010,9,Eritrea,2,Harrisonburg,1,282
From: 30 Jun 2010,To: 30 Jun 2010,Virginia,CY 2010,9,Iraq,4,Herndon,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Washington,CY 2010,14,Moldova,6,Renton,4,282
From: 30 Jun 2010,To: 30 Jun 2010,Washington,CY 2010,14,Moldova,6,University Place,1,282
