ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 15 Jan 2013,To: 15 Jan 2013,Arizona,CY 2013,19,Iran,3,Phoenix,3,371
From: 15 Jan 2013,To: 15 Jan 2013,Arizona,CY 2013,19,Iraq,15,Phoenix,13,371
From: 15 Jan 2013,To: 15 Jan 2013,Arizona,CY 2013,19,Iraq,15,Tucson,2,371
From: 15 Jan 2013,To: 15 Jan 2013,Arizona,CY 2013,19,Somalia,1,Phoenix,1,371
From: 15 Jan 2013,To: 15 Jan 2013,California,CY 2013,14,Burma,5,Oakland,5,371
From: 15 Jan 2013,To: 15 Jan 2013,California,CY 2013,14,Cuba,2,La Mesa,2,371
From: 15 Jan 2013,To: 15 Jan 2013,California,CY 2013,14,Iran,1,San Diego,1,371
From: 15 Jan 2013,To: 15 Jan 2013,California,CY 2013,14,Iraq,5,El Cajon,5,371
From: 15 Jan 2013,To: 15 Jan 2013,California,CY 2013,14,Somalia,1,San Jose,1,371
From: 15 Jan 2013,To: 15 Jan 2013,Colorado,CY 2013,13,Burma,12,Colorado Springs,4,371
From: 15 Jan 2013,To: 15 Jan 2013,Colorado,CY 2013,13,Burma,12,Denver,4,371
From: 15 Jan 2013,To: 15 Jan 2013,Colorado,CY 2013,13,Burma,12,Greeley,4,371
From: 15 Jan 2013,To: 15 Jan 2013,Colorado,CY 2013,13,Somalia,1,Denver,1,371
From: 15 Jan 2013,To: 15 Jan 2013,Connecticut,CY 2013,1,Burma,1,New Haven,1,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Burma,13,Jacksonville,11,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Burma,13,Tampa,2,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Lehigh Acres,2,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Marathon,3,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Miami,7,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Minneola,2,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Orlando,1,371
From: 15 Jan 2013,To: 15 Jan 2013,Florida,CY 2013,30,Cuba,16,Pembroke Pines,1,371
