ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 20 Feb 2014,To: 20 Feb 2014,Alaska,CY 2014,1,Somalia,1,Anchorage,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Arizona,CY 2014,3,Cuba,1,Phoenix,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Arizona,CY 2014,3,Iraq,2,Phoenix,2,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Bhutan,1,Oakland,1,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iran,14,Burbank,6,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iran,14,Glendale,5,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iran,14,Turlock,2,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iran,14,Walnut Creek,1,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iraq,8,El Cajon,2,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Iraq,8,San Diego,6,480
From: 20 Feb 2014,To: 20 Feb 2014,California,CY 2014,26,Ukraine,3,Roseville,3,480
From: 20 Feb 2014,To: 20 Feb 2014,Colorado,CY 2014,6,Bhutan,2,Denver,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Colorado,CY 2014,6,Burma,4,Aurora,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Connecticut,CY 2014,8,Iraq,5,Hamden,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Connecticut,CY 2014,8,Somalia,3,Hartford,3,480
From: 20 Feb 2014,To: 20 Feb 2014,District of Columbia,CY 2014,1,Eritrea,1,Washington,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Clearwater,3,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Hialeah,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Homestead,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Jacksonville,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Miami,14,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Orlando,8,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Saint Petersburg,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Cuba,40,Tampa,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Dem. Rep. Congo,4,Clearwater,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Eritrea,2,Jacksonville,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Iraq,9,Miami Beach,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Iraq,9,Palm Springs,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Somalia,5,Tampa,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Syria,3,Orlando,3,480
From: 20 Feb 2014,To: 20 Feb 2014,Florida,CY 2014,67,Ukraine,4,Jacksonville,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Georgia,CY 2014,10,Burma,10,Atlanta,10,480
From: 20 Feb 2014,To: 20 Feb 2014,Idaho,CY 2014,1,Iraq,1,Twin Falls,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Bhutan,5,Chicago,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Bhutan,5,Rock Island,3,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Burma,17,Chicago,6,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Burma,17,Glen Ellyn,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Burma,17,Wheaton,7,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Iraq,4,Chicago,4,480
From: 20 Feb 2014,To: 20 Feb 2014,Illinois,CY 2014,27,Sudan,1,Wheaton,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Indiana,CY 2014,12,Burma,12,Fort Wayne,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Indiana,CY 2014,12,Burma,12,Indianapolis,11,480
From: 20 Feb 2014,To: 20 Feb 2014,Kansas,CY 2014,2,Bhutan,2,Kansas City,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Kentucky,CY 2014,5,Iraq,5,Louisville,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Maryland,CY 2014,16,Burma,5,Baltimore,5,480
From: 20 Feb 2014,To: 20 Feb 2014,Maryland,CY 2014,16,Cuba,2,Silver Spring,2,480
From: 20 Feb 2014,To: 20 Feb 2014,Maryland,CY 2014,16,Iraq,2,Baltimore,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Maryland,CY 2014,16,Iraq,2,Silver Spring,1,480
From: 20 Feb 2014,To: 20 Feb 2014,Maryland,CY 2014,16,Somalia,7,Silver Spring,7,480
From: 20 Feb 2014,To: 20 Feb 2014,Massachusetts,CY 2014,6,Iraq,6,Boston,6,480
