ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 14 Apr 2005,To: 14 Apr 2005,Arizona,CY 2005,6,Afghanistan,3,Phoenix,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Arizona,CY 2005,6,Cuba,3,Phoenix,3,164
From: 14 Apr 2005,To: 14 Apr 2005,California,CY 2005,17,Somalia,17,San Jose,17,164
From: 14 Apr 2005,To: 14 Apr 2005,Connecticut,CY 2005,11,Somalia,11,Hartford,9,164
From: 14 Apr 2005,To: 14 Apr 2005,Connecticut,CY 2005,11,Somalia,11,New Haven,2,164
From: 14 Apr 2005,To: 14 Apr 2005,Florida,CY 2005,49,Cuba,49,Hialeah,14,164
From: 14 Apr 2005,To: 14 Apr 2005,Florida,CY 2005,49,Cuba,49,Miami,28,164
From: 14 Apr 2005,To: 14 Apr 2005,Florida,CY 2005,49,Cuba,49,Naples,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Florida,CY 2005,49,Cuba,49,Orlando,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Florida,CY 2005,49,Cuba,49,Tampa,2,164
From: 14 Apr 2005,To: 14 Apr 2005,Georgia,CY 2005,4,Cuba,4,Moultrie,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Illinois,CY 2005,3,Cuba,3,Wheaton,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Iowa,CY 2005,6,Sudan,6,Des Moines,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Kentucky,CY 2005,7,Dem. Rep. Congo,7,Lexington,7,164
From: 14 Apr 2005,To: 14 Apr 2005,Minnesota,CY 2005,13,Somalia,13,Eden Prairie,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Minnesota,CY 2005,13,Somalia,13,Minneapolis,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Minnesota,CY 2005,13,Somalia,13,Saint Paul,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Nebraska,CY 2005,1,Sudan,1,Omaha,1,164
From: 14 Apr 2005,To: 14 Apr 2005,New York,CY 2005,9,Cuba,2,Brooklyn,2,164
From: 14 Apr 2005,To: 14 Apr 2005,New York,CY 2005,9,Sudan,7,Johnson City,7,164
From: 14 Apr 2005,To: 14 Apr 2005,Ohio,CY 2005,9,Somalia,9,Columbus,9,164
From: 14 Apr 2005,To: 14 Apr 2005,Tennessee,CY 2005,3,Dem. Rep. Congo,3,Johnson City,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Burundi,4,Fort Worth,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Cuba,5,Fort Worth,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Cuba,5,Houston,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Dem. Rep. Congo,4,Abilene,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Eritrea,1,Dallas,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Texas,CY 2005,15,Sudan,1,Houston,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Virginia,CY 2005,7,Dem. Rep. Congo,6,Charlottesville,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Virginia,CY 2005,7,Somalia,1,Springfield,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Washington,CY 2005,4,Somalia,4,Seattle,4,164

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 14 Apr 2005,To: 14 Apr 2005,Afghanistan,CY 2005,3,Arizona,3,Phoenix,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Burundi,CY 2005,4,Texas,4,Fort Worth,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Arizona,3,Phoenix,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Florida,49,Hialeah,14,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Florida,49,Miami,28,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Florida,49,Naples,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Florida,49,Orlando,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Florida,49,Tampa,2,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Georgia,4,Moultrie,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Illinois,3,Wheaton,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,New York,2,Brooklyn,2,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Texas,5,Fort Worth,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Cuba,CY 2005,66,Texas,5,Houston,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Dem. Rep. Congo,CY 2005,20,Kentucky,7,Lexington,7,164
From: 14 Apr 2005,To: 14 Apr 2005,Dem. Rep. Congo,CY 2005,20,Tennessee,3,Johnson City,3,164
From: 14 Apr 2005,To: 14 Apr 2005,Dem. Rep. Congo,CY 2005,20,Texas,4,Abilene,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Dem. Rep. Congo,CY 2005,20,Virginia,6,Charlottesville,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Eritrea,CY 2005,1,Texas,1,Dallas,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,California,17,San Jose,17,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Connecticut,11,Hartford,9,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Connecticut,11,New Haven,2,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Minnesota,13,Eden Prairie,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Minnesota,13,Minneapolis,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Minnesota,13,Saint Paul,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Ohio,9,Columbus,9,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Virginia,1,Springfield,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Somalia,CY 2005,55,Washington,4,Seattle,4,164
From: 14 Apr 2005,To: 14 Apr 2005,Sudan,CY 2005,15,Iowa,6,Des Moines,6,164
From: 14 Apr 2005,To: 14 Apr 2005,Sudan,CY 2005,15,Nebraska,1,Omaha,1,164
From: 14 Apr 2005,To: 14 Apr 2005,Sudan,CY 2005,15,New York,7,Johnson City,7,164
From: 14 Apr 2005,To: 14 Apr 2005,Sudan,CY 2005,15,Texas,1,Houston,1,164

