ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 05 Oct 2016,To: 05 Oct 2016,Alabama,CY 2016,4,Somalia,4,Mobile,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Burma,9,Glendale,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Burma,9,Phoenix,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Burundi,2,Tucson,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Dem. Rep. Congo,28,Glendale,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Dem. Rep. Congo,28,Tucson,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Eritrea,3,Tucson,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Iraq,6,Glendale,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Somalia,17,Glendale,11,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Somalia,17,Tucson,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Syria,9,Glendale,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Arizona,CY 2016,74,Syria,9,Phoenix,4,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Afghanistan,3,Turlock,3,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Ethiopia,6,San Diego,6,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iran,44,Glendale,22,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iran,44,Irvine,6,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iran,44,Los Angeles,12,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iran,44,Los Gatos,1,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iran,44,Reseda,3,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Iraq,4,Sacramento,4,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Somalia,17,San Diego,17,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Syria,34,Glendale,7,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Syria,34,Sacramento,3,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Syria,34,San Diego,20,979
From: 05 Oct 2016,To: 05 Oct 2016,California,CY 2016,108,Syria,34,Turlock,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Afghanistan,3,Denver,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Dem. Rep. Congo,5,Denver,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Iran,1,Denver,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Iraq,8,Colorado Springs,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Iraq,8,Denver,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Colorado,CY 2016,20,Somalia,3,Denver,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Connecticut,CY 2016,1,Dem. Rep. Congo,1,New Haven,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Florida,CY 2016,5,Dem. Rep. Congo,4,Jacksonville,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Florida,CY 2016,5,Somalia,1,Orlando,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Georgia,CY 2016,21,Bhutan,6,Atlanta,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Georgia,CY 2016,21,Somalia,5,Atlanta,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Georgia,CY 2016,21,Syria,10,Atlanta,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Georgia,CY 2016,21,Syria,10,Stone Mountain,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Idaho,CY 2016,13,Dem. Rep. Congo,7,Twin Falls,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Idaho,CY 2016,13,Iran,1,Twin Falls,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Idaho,CY 2016,13,Iraq,4,Boise,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Idaho,CY 2016,13,Somalia,1,Boise,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Afghanistan,3,Chicago,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Bhutan,5,Aurora,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Bhutan,5,Chicago,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Central African Republic,13,Chicago,13,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Dem. Rep. Congo,4,Chicago,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,El Salvador,2,Chicago,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Illinois,CY 2016,30,Iran,3,Chicago,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Indiana,CY 2016,13,Burma,9,Fort Wayne,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Indiana,CY 2016,13,Burma,9,Indianapolis,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Indiana,CY 2016,13,Dem. Rep. Congo,4,Indianapolis,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Iowa,CY 2016,4,Bhutan,4,Des Moines,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Kansas,CY 2016,1,Somalia,1,Kansas City,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Bhutan,6,Lexington,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Dem. Rep. Congo,2,Bowling Green,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Dem. Rep. Congo,2,Louisville,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Somalia,13,Bowling Green,10,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Somalia,13,Louisville,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Kentucky,CY 2016,21,Somalia,13,Owensboro,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Maryland,CY 2016,28,Dem. Rep. Congo,13,Riverdale,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Maryland,CY 2016,28,Dem. Rep. Congo,13,Silver Spring,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Maryland,CY 2016,28,El Salvador,1,Riverdale,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Maryland,CY 2016,28,Ethiopia,1,Silver Spring,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Maryland,CY 2016,28,Syria,13,Baltimore,13,979
From: 05 Oct 2016,To: 05 Oct 2016,Massachusetts,CY 2016,9,Dem. Rep. Congo,2,Springfield,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Massachusetts,CY 2016,9,Somalia,5,Lowell,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Massachusetts,CY 2016,9,Uganda,2,West Springfield,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Bhutan,3,Lansing,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Burundi,1,Grand Rapids,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Dem. Rep. Congo,15,Grand Rapids,10,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Dem. Rep. Congo,15,Lansing,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Iraq,9,Dearborn,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Iraq,9,Warren,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Iraq,9,West Bloomfield Township,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Rwanda,6,Battle Creek,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Somalia,3,Ann Arbor,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Sri Lanka (Ceylon),1,Grand Rapids,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Battle Creek,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Clinton Township,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Dearborn,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Grand Rapids,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Lansing,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Michigan,CY 2016,73,Syria,35,Troy,12,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Bhutan,2,Minneapolis,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Dem. Rep. Congo,8,Minneapolis,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Dem. Rep. Congo,8,Saint Paul,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Ethiopia,2,Minneapolis,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Ethiopia,2,Saint Paul,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Iraq,3,Fridley,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Somalia,13,Faribault,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Somalia,13,Marshall,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Somalia,13,Minneapolis,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Minnesota,CY 2016,32,Sudan,4,Minneapolis,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Missouri,CY 2016,7,Bhutan,5,Saint Louis,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Missouri,CY 2016,7,Somalia,2,Columbia,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Missouri,CY 2016,7,Somalia,2,Saint Louis,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Nebraska,CY 2016,17,Bhutan,3,Omaha,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Nebraska,CY 2016,17,Iraq,14,Lincoln,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Nevada,CY 2016,25,El Salvador,1,Las Vegas,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Nevada,CY 2016,25,Iran,4,Las Vegas,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Nevada,CY 2016,25,Somalia,14,Las Vegas,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Nevada,CY 2016,25,Syria,6,Reno,6,979
From: 05 Oct 2016,To: 05 Oct 2016,New Hampshire,CY 2016,35,Bhutan,7,Concord,7,979
From: 05 Oct 2016,To: 05 Oct 2016,New Hampshire,CY 2016,35,Dem. Rep. Congo,28,Concord,9,979
From: 05 Oct 2016,To: 05 Oct 2016,New Hampshire,CY 2016,35,Dem. Rep. Congo,28,Manchester,19,979
From: 05 Oct 2016,To: 05 Oct 2016,New Jersey,CY 2016,4,Dem. Rep. Congo,4,Elizabeth,4,979
From: 05 Oct 2016,To: 05 Oct 2016,New Mexico,CY 2016,7,Dem. Rep. Congo,7,Albuquerque,7,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Bhutan,3,Rochester,3,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Dem. Rep. Congo,16,Buffalo,10,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Dem. Rep. Congo,16,Rochester,5,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Dem. Rep. Congo,16,Syracuse,1,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,El Salvador,1,Brentwood,1,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Iran,1,Albany,1,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Somalia,11,Rochester,10,979
From: 05 Oct 2016,To: 05 Oct 2016,New York,CY 2016,32,Somalia,11,Utica,1,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Bhutan,1,Charlotte,1,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Dem. Rep. Congo,19,Durham,3,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Dem. Rep. Congo,19,Greensboro,3,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Dem. Rep. Congo,19,New Bern,13,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Iraq,2,Raleigh,2,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Somalia,1,Charlotte,1,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Sudan,2,Greensboro,2,979
From: 05 Oct 2016,To: 05 Oct 2016,North Carolina,CY 2016,26,Vietnam,1,High Point,1,979
From: 05 Oct 2016,To: 05 Oct 2016,North Dakota,CY 2016,25,Bhutan,20,Fargo,17,979
From: 05 Oct 2016,To: 05 Oct 2016,North Dakota,CY 2016,25,Bhutan,20,Grand Forks,3,979
From: 05 Oct 2016,To: 05 Oct 2016,North Dakota,CY 2016,25,Iraq,5,Fargo,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Bhutan,27,Akron,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Bhutan,27,Columbus,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Bhutan,27,Lakewood,13,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Dem. Rep. Congo,21,Cleveland,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Dem. Rep. Congo,21,Columbus,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Dem. Rep. Congo,21,Dayton,15,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Iran,2,Cuyahoga Falls,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Iraq,5,Akron,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Ohio,CY 2016,56,Sudan,1,Columbus,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Oklahoma,CY 2016,30,Burma,30,Jenks,13,979
From: 05 Oct 2016,To: 05 Oct 2016,Oklahoma,CY 2016,30,Burma,30,Tulsa,17,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Bhutan,4,Beaverton,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Eritrea,1,Portland,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Iraq,12,Beaverton,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Iraq,12,Portland,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Somalia,7,Portland,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Sudan,1,Portland,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Oregon,CY 2016,26,Syria,1,Portland,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Pennsylvania,CY 2016,38,Bhutan,12,Pittsburgh,12,979
From: 05 Oct 2016,To: 05 Oct 2016,Pennsylvania,CY 2016,38,Dem. Rep. Congo,25,Lancaster,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Pennsylvania,CY 2016,38,Dem. Rep. Congo,25,Philadelphia,11,979
From: 05 Oct 2016,To: 05 Oct 2016,Pennsylvania,CY 2016,38,Dem. Rep. Congo,25,Scranton,9,979
From: 05 Oct 2016,To: 05 Oct 2016,Pennsylvania,CY 2016,38,Eritrea,1,Philadelphia,1,979
From: 05 Oct 2016,To: 05 Oct 2016,South Dakota,CY 2016,7,Bhutan,4,Sioux Falls,4,979
From: 05 Oct 2016,To: 05 Oct 2016,South Dakota,CY 2016,7,Burundi,3,Sioux Falls,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Tennessee,CY 2016,13,Dem. Rep. Congo,7,Nashville,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Tennessee,CY 2016,13,Iraq,5,Nashville,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Tennessee,CY 2016,13,Somalia,1,Nashville,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Burma,25,Austin,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Burma,25,Dallas,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Burma,25,Fort Worth,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Burma,25,North Richland Hills,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Dem. Rep. Congo,36,Amarillo,9,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Dem. Rep. Congo,36,Dallas,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Dem. Rep. Congo,36,Fort Worth,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Dem. Rep. Congo,36,Houston,12,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,El Salvador,2,Dallas,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,El Salvador,2,Grand Prairie,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Eritrea,2,Dallas,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Eritrea,2,Houston,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Ethiopia,4,San Antonio,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iran,7,Austin,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iran,7,Dallas,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iran,7,Plano,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iraq,21,Austin,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iraq,21,Dallas,14,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iraq,21,Fort Worth,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Iraq,21,Houston,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Somalia,18,Amarillo,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Somalia,18,Dallas,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Texas,CY 2016,115,Somalia,18,Fort Worth,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Utah,CY 2016,12,Burundi,3,Salt Lake City,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Utah,CY 2016,12,Dem. Rep. Congo,2,Salt Lake City,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Utah,CY 2016,12,Iraq,1,Murray,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Utah,CY 2016,12,Somalia,6,Salt Lake City,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Virginia,CY 2016,8,Dem. Rep. Congo,7,Roanoke,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Virginia,CY 2016,8,El Salvador,1,Dumfries,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Burma,1,Seattle,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,China,3,Seattle,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Dem. Rep. Congo,2,Seattle,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Ethiopia,6,Kent,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Ethiopia,6,Seattle,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Iraq,4,Kent,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Somalia,6,Richland,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Somalia,6,Seattle,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Washington,CY 2016,27,Syria,5,Kent,5,979
From: 05 Oct 2016,To: 05 Oct 2016,West Virginia,CY 2016,5,Iraq,5,Washington,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Wisconsin,CY 2016,7,Vietnam,7,Milwaukee,7,979

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 05 Oct 2016,To: 05 Oct 2016,Afghanistan,CY 2016,9,California,3,Turlock,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Afghanistan,CY 2016,9,Colorado,3,Denver,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Afghanistan,CY 2016,9,Illinois,3,Chicago,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Georgia,6,Atlanta,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Illinois,5,Aurora,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Illinois,5,Chicago,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Iowa,4,Des Moines,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Kentucky,6,Lexington,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Michigan,3,Lansing,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Minnesota,2,Minneapolis,2,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Missouri,5,Saint Louis,5,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Nebraska,3,Omaha,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,New Hampshire,7,Concord,7,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,New York,3,Rochester,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,North Carolina,1,Charlotte,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,North Dakota,20,Fargo,17,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,North Dakota,20,Grand Forks,3,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Ohio,27,Akron,6,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Ohio,27,Columbus,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Ohio,27,Lakewood,13,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Oregon,4,Beaverton,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,Pennsylvania,12,Pittsburgh,12,979
From: 05 Oct 2016,To: 05 Oct 2016,Bhutan,CY 2016,112,South Dakota,4,Sioux Falls,4,979
From: 05 Oct 2016,To: 05 Oct 2016,Burma,CY 2016,74,Arizona,9,Glendale,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Burma,CY 2016,74,Arizona,9,Phoenix,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Burma,CY 2016,74,Indiana,9,Fort Wayne,8,979
From: 05 Oct 2016,To: 05 Oct 2016,Burma,CY 2016,74,Indiana,9,Indianapolis,1,979
From: 05 Oct 2016,To: 05 Oct 2016,Burma,CY 2016,74,Oklahoma,30,Jenks,13,979
