ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 10 Oct 2013,To: 10 Oct 2013,California,CY 2013,1,Pakistan,1,Chino,1,10
From: 10 Oct 2013,To: 10 Oct 2013,Indiana,CY 2013,1,Somalia,1,Indianapolis,1,10
From: 10 Oct 2013,To: 10 Oct 2013,New York,CY 2013,3,Pakistan,3,Staten Island,3,10
From: 10 Oct 2013,To: 10 Oct 2013,North Carolina,CY 2013,4,Burma,4,Charlotte,4,10
From: 10 Oct 2013,To: 10 Oct 2013,Texas,CY 2013,1,Somalia,1,Fort Worth,1,10

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 10 Oct 2013,To: 10 Oct 2013,Burma,CY 2013,4,North Carolina,4,Charlotte,4,10
From: 10 Oct 2013,To: 10 Oct 2013,Pakistan,CY 2013,4,California,1,Chino,1,10
From: 10 Oct 2013,To: 10 Oct 2013,Pakistan,CY 2013,4,New York,3,Staten Island,3,10
From: 10 Oct 2013,To: 10 Oct 2013,Somalia,CY 2013,2,Indiana,1,Indianapolis,1,10
From: 10 Oct 2013,To: 10 Oct 2013,Somalia,CY 2013,2,Texas,1,Fort Worth,1,10

