ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 16 Jul 2015,To: 16 Jul 2015,Arizona,CY 2015,32,Dem. Rep. Congo,7,Glendale,2,292
From: 16 Jul 2015,To: 16 Jul 2015,Arizona,CY 2015,32,Dem. Rep. Congo,7,Tucson,5,292
From: 16 Jul 2015,To: 16 Jul 2015,Arizona,CY 2015,32,Iraq,1,Glendale,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Arizona,CY 2015,32,Somalia,12,Phoenix,12,292
From: 16 Jul 2015,To: 16 Jul 2015,Arizona,CY 2015,32,Sudan,12,Tucson,12,292
From: 16 Jul 2015,To: 16 Jul 2015,California,CY 2015,19,Dem. Rep. Congo,1,Oakland,1,292
From: 16 Jul 2015,To: 16 Jul 2015,California,CY 2015,19,Iraq,4,San Diego,4,292
From: 16 Jul 2015,To: 16 Jul 2015,California,CY 2015,19,Somalia,14,San Diego,14,292
From: 16 Jul 2015,To: 16 Jul 2015,Colorado,CY 2015,9,Somalia,9,Denver,9,292
From: 16 Jul 2015,To: 16 Jul 2015,Florida,CY 2015,6,Burma,5,Jacksonville,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Florida,CY 2015,6,Burma,5,Orlando,4,292
From: 16 Jul 2015,To: 16 Jul 2015,Florida,CY 2015,6,Sudan,1,Jacksonville,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Burma,6,Atlanta,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Burma,6,Stone Mountain,5,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Eritrea,6,Atlanta,6,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Iraq,6,Atlanta,6,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Pakistan,4,Lawrenceville,4,292
From: 16 Jul 2015,To: 16 Jul 2015,Georgia,CY 2015,23,Somalia,1,Atlanta,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Idaho,CY 2015,2,Dem. Rep. Congo,2,Boise,2,292
From: 16 Jul 2015,To: 16 Jul 2015,Illinois,CY 2015,10,Burma,10,East Moline,4,292
From: 16 Jul 2015,To: 16 Jul 2015,Illinois,CY 2015,10,Burma,10,Rockford,6,292
From: 16 Jul 2015,To: 16 Jul 2015,Indiana,CY 2015,18,Burma,18,Fort Wayne,7,292
From: 16 Jul 2015,To: 16 Jul 2015,Indiana,CY 2015,18,Burma,18,Indianapolis,11,292
From: 16 Jul 2015,To: 16 Jul 2015,Iowa,CY 2015,1,Burma,1,Perry,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Kentucky,CY 2015,8,Burma,8,Louisville,8,292
From: 16 Jul 2015,To: 16 Jul 2015,Maryland,CY 2015,6,Dem. Rep. Congo,6,Silver Spring,6,292
From: 16 Jul 2015,To: 16 Jul 2015,Massachusetts,CY 2015,1,Somalia,1,South Boston,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Michigan,CY 2015,12,Burma,6,Grand Rapids,2,292
From: 16 Jul 2015,To: 16 Jul 2015,Michigan,CY 2015,12,Burma,6,Lansing,4,292
From: 16 Jul 2015,To: 16 Jul 2015,Michigan,CY 2015,12,Iraq,6,Shelby Charter Township,6,292
From: 16 Jul 2015,To: 16 Jul 2015,Minnesota,CY 2015,12,Burma,11,Roseville,2,292
From: 16 Jul 2015,To: 16 Jul 2015,Minnesota,CY 2015,12,Burma,11,Saint Paul,9,292
From: 16 Jul 2015,To: 16 Jul 2015,Minnesota,CY 2015,12,Somalia,1,Saint Cloud,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Missouri,CY 2015,5,Burma,4,Saint Louis,4,292
From: 16 Jul 2015,To: 16 Jul 2015,Missouri,CY 2015,5,Dem. Rep. Congo,1,Saint Louis,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Nevada,CY 2015,5,Ethiopia,1,Las Vegas,1,292
From: 16 Jul 2015,To: 16 Jul 2015,Nevada,CY 2015,5,Somalia,4,Las Vegas,4,292
From: 16 Jul 2015,To: 16 Jul 2015,New Jersey,CY 2015,3,Ethiopia,3,Jersey City,3,292
From: 16 Jul 2015,To: 16 Jul 2015,New York,CY 2015,9,Burma,5,Albany,5,292
