ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 24 Mar 2016,To: 24 Mar 2016,Arizona,CY 2016,3,Burma,1,Phoenix,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Arizona,CY 2016,3,Rwanda,1,Tucson,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Arizona,CY 2016,3,Somalia,1,Glendale,1,270
From: 24 Mar 2016,To: 24 Mar 2016,California,CY 2016,23,Afghanistan,3,San Diego,3,270
From: 24 Mar 2016,To: 24 Mar 2016,California,CY 2016,23,Burma,6,San Diego,6,270
From: 24 Mar 2016,To: 24 Mar 2016,California,CY 2016,23,Iran,3,San Diego,3,270
From: 24 Mar 2016,To: 24 Mar 2016,California,CY 2016,23,Iraq,5,San Diego,5,270
From: 24 Mar 2016,To: 24 Mar 2016,California,CY 2016,23,Syria,6,San Diego,6,270
From: 24 Mar 2016,To: 24 Mar 2016,Colorado,CY 2016,1,Burma,1,Greeley,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Connecticut,CY 2016,7,Dem. Rep. Congo,6,Bridgeport,6,270
From: 24 Mar 2016,To: 24 Mar 2016,Connecticut,CY 2016,7,Somalia,1,Hartford,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Georgia,CY 2016,1,Ethiopia,1,Atlanta,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Illinois,CY 2016,2,Burma,1,Wheaton,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Illinois,CY 2016,2,Dem. Rep. Congo,1,Aurora,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Iowa,CY 2016,6,Burma,5,Des Moines,5,270
From: 24 Mar 2016,To: 24 Mar 2016,Iowa,CY 2016,6,Dem. Rep. Congo,1,Des Moines,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Kansas,CY 2016,5,Burma,5,Garden City,5,270
From: 24 Mar 2016,To: 24 Mar 2016,Kentucky,CY 2016,2,Somalia,2,Bowling Green,2,270
From: 24 Mar 2016,To: 24 Mar 2016,Maine,CY 2016,7,Somalia,7,Portland,7,270
From: 24 Mar 2016,To: 24 Mar 2016,Massachusetts,CY 2016,7,Dem. Rep. Congo,1,Boston,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Massachusetts,CY 2016,7,Ethiopia,1,South Boston,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Massachusetts,CY 2016,7,Somalia,1,Boston,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Massachusetts,CY 2016,7,Ukraine,4,West Springfield,4,270
From: 24 Mar 2016,To: 24 Mar 2016,Michigan,CY 2016,2,Burma,1,Grand Rapids,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Michigan,CY 2016,2,Ethiopia,1,Grand Rapids,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Minnesota,CY 2016,17,Ethiopia,1,Minneapolis,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Minnesota,CY 2016,17,Somalia,16,Minneapolis,8,270
From: 24 Mar 2016,To: 24 Mar 2016,Minnesota,CY 2016,17,Somalia,16,Saint Paul,8,270
From: 24 Mar 2016,To: 24 Mar 2016,Missouri,CY 2016,13,Somalia,13,Cape Girardeau,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Missouri,CY 2016,13,Somalia,13,Kansas City,10,270
From: 24 Mar 2016,To: 24 Mar 2016,Nebraska,CY 2016,7,Burma,7,Lincoln,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Nebraska,CY 2016,7,Burma,7,Omaha,4,270
From: 24 Mar 2016,To: 24 Mar 2016,Nevada,CY 2016,3,Iran,3,Las Vegas,3,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Burma,22,Albany,6,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Burma,22,Buffalo,6,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Burma,22,Syracuse,1,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Burma,22,Utica,9,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Dem. Rep. Congo,6,Buffalo,4,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Dem. Rep. Congo,6,Syracuse,2,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Somalia,3,Buffalo,1,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Somalia,3,Rochester,2,270
From: 24 Mar 2016,To: 24 Mar 2016,New York,CY 2016,34,Ukraine,3,New York,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Ohio,CY 2016,11,Somalia,10,Columbus,10,270
From: 24 Mar 2016,To: 24 Mar 2016,Ohio,CY 2016,11,Uganda,1,Columbus,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Oklahoma,CY 2016,15,Burma,15,Tulsa,15,270
From: 24 Mar 2016,To: 24 Mar 2016,Oregon,CY 2016,1,Somalia,1,Portland,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Pennsylvania,CY 2016,3,Dem. Rep. Congo,3,Philadelphia,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Pennsylvania,CY 2016,3,Dem. Rep. Congo,3,Roslyn,2,270
From: 24 Mar 2016,To: 24 Mar 2016,South Dakota,CY 2016,5,Ethiopia,2,Sioux Falls,2,270
From: 24 Mar 2016,To: 24 Mar 2016,South Dakota,CY 2016,5,Somalia,3,Sioux Falls,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Amarillo,8,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Austin,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Dallas,14,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Fort Worth,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Houston,11,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Lewisville,4,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Burma,52,Midland,9,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Iraq,18,Houston,14,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Iraq,18,Pearland,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Texas,CY 2016,70,Iraq,18,San Antonio,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Utah,CY 2016,2,Dem. Rep. Congo,2,Salt Lake City,2,270
From: 24 Mar 2016,To: 24 Mar 2016,Washington,CY 2016,9,Somalia,9,Seattle,9,270
From: 24 Mar 2016,To: 24 Mar 2016,Wisconsin,CY 2016,14,Burma,14,Milwaukee,14,270

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 24 Mar 2016,To: 24 Mar 2016,Afghanistan,CY 2016,3,California,3,San Diego,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Arizona,1,Phoenix,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,California,6,San Diego,6,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Colorado,1,Greeley,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Illinois,1,Wheaton,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Iowa,5,Des Moines,5,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Kansas,5,Garden City,5,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Michigan,1,Grand Rapids,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Nebraska,7,Lincoln,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Nebraska,7,Omaha,4,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,New York,22,Albany,6,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,New York,22,Buffalo,6,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,New York,22,Syracuse,1,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,New York,22,Utica,9,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Oklahoma,15,Tulsa,15,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Texas,52,Amarillo,8,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Texas,52,Austin,3,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Texas,52,Dallas,14,270
From: 24 Mar 2016,To: 24 Mar 2016,Burma,CY 2016,130,Texas,52,Fort Worth,3,270
