ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 09 Apr 2013,To: 09 Apr 2013,Alaska,CY 2013,2,Sudan,2,Anchorage,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Eritrea,1,Tucson,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Ethiopia,3,Tucson,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Iraq,3,Phoenix,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Jordan,4,Phoenix,4,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Somalia,2,Phoenix,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Arizona,CY 2013,13,Somalia,2,Tucson,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Eritrea,1,Oakland,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iran,9,Encino,7,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iran,9,Glendale,2,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Aptos,3,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,El Cajon,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Jamul,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Los Angeles,3,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Orange,4,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Rancho Cucamonga,3,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,San Diego,7,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,San Jose,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Spring Valley,4,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Iraq,28,Walnut Creek,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Somalia,1,San Jose,1,331
From: 09 Apr 2013,To: 09 Apr 2013,California,CY 2013,41,Ukraine,2,Sacramento,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Colorado,CY 2013,13,Burma,11,Denver,11,331
From: 09 Apr 2013,To: 09 Apr 2013,Colorado,CY 2013,13,Eritrea,1,Denver,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Colorado,CY 2013,13,Somalia,1,Denver,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Connecticut,CY 2013,1,Sudan,1,Hartford,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Florida,CY 2013,9,Iraq,6,Jacksonville,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Florida,CY 2013,9,Ukraine,3,Davie,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Bhutan,9,Atlanta,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Bhutan,9,Decatur,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Burma,5,Clarkston,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Burma,5,Stone Mountain,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Eritrea,6,Stone Mountain,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Iraq,5,Clarkston,5,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Somalia,1,Atlanta,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Georgia,CY 2013,27,Sudan,1,Atlanta,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Illinois,CY 2013,9,Bhutan,4,Aurora,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Illinois,CY 2013,9,Bhutan,4,Chicago,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Illinois,CY 2013,9,Dem. Rep. Congo,5,Chicago,5,331
From: 09 Apr 2013,To: 09 Apr 2013,Indiana,CY 2013,8,Burma,8,Indianapolis,8,331
From: 09 Apr 2013,To: 09 Apr 2013,Iowa,CY 2013,22,Bhutan,6,Des Moines,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Iowa,CY 2013,22,Burma,16,Columbus Junction,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Iowa,CY 2013,22,Burma,16,Des Moines,9,331
From: 09 Apr 2013,To: 09 Apr 2013,Iowa,CY 2013,22,Burma,16,Waterloo,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Kansas,CY 2013,1,Dem. Rep. Congo,1,Wichita,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Kentucky,CY 2013,5,Burma,4,Bowling Green,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Kentucky,CY 2013,5,Burma,4,Owensboro,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Kentucky,CY 2013,5,Somalia,1,Louisville,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Maine,CY 2013,1,Somalia,1,Portland,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Maryland,CY 2013,3,Eritrea,1,Silver Spring,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Maryland,CY 2013,3,Iraq,1,Pikesville,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Maryland,CY 2013,3,Sudan,1,Silver Spring,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Bhutan,10,Chelsea,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Bhutan,10,West Springfield,8,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Burma,1,West Springfield,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Iraq,10,Lowell,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Iraq,10,Lynn,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Iraq,10,Springfield,6,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Somalia,9,South Boston,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Massachusetts,CY 2013,30,Somalia,9,Worcester,8,331
From: 09 Apr 2013,To: 09 Apr 2013,Michigan,CY 2013,4,Iraq,2,Southfield,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Michigan,CY 2013,4,Iraq,2,Sterling Heights,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Michigan,CY 2013,4,Somalia,2,Grand Rapids,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Minnesota,CY 2013,15,Iraq,2,Maplewood,2,331
From: 09 Apr 2013,To: 09 Apr 2013,Minnesota,CY 2013,15,Somalia,13,Minneapolis,12,331
From: 09 Apr 2013,To: 09 Apr 2013,Minnesota,CY 2013,15,Somalia,13,Saint Cloud,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Missouri,CY 2013,4,Burma,3,Kansas City,3,331
From: 09 Apr 2013,To: 09 Apr 2013,Missouri,CY 2013,4,Somalia,1,Saint Louis,1,331
From: 09 Apr 2013,To: 09 Apr 2013,Nebraska,CY 2013,4,Bhutan,4,Omaha,4,331
From: 09 Apr 2013,To: 09 Apr 2013,Nevada,CY 2013,3,Somalia,2,Las Vegas,2,331
