ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 08 Mar 2017,To: 08 Mar 2017,California,CY 2017,10,Burma,2,Castro Valley,2,72
From: 08 Mar 2017,To: 08 Mar 2017,California,CY 2017,10,Somalia,8,San Diego,8,72
From: 08 Mar 2017,To: 08 Mar 2017,Georgia,CY 2017,2,Sudan,1,Clarkston,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Georgia,CY 2017,2,Syria,1,Stone Mountain,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Illinois,CY 2017,20,Syria,10,Aurora,5,72
From: 08 Mar 2017,To: 08 Mar 2017,Illinois,CY 2017,20,Syria,10,Chicago,5,72
From: 08 Mar 2017,To: 08 Mar 2017,Illinois,CY 2017,20,Yemen,10,Chicago,10,72
From: 08 Mar 2017,To: 08 Mar 2017,Indiana,CY 2017,6,Burma,6,Indianapolis,3,72
From: 08 Mar 2017,To: 08 Mar 2017,Indiana,CY 2017,6,Burma,6,Whiteland,3,72
From: 08 Mar 2017,To: 08 Mar 2017,Kansas,CY 2017,1,Iraq,1,Lenexa,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Kentucky,CY 2017,2,Dem. Rep. Congo,2,Louisville,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Maryland,CY 2017,1,Burma,1,Baltimore,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Massachusetts,CY 2017,1,Uganda,1,Norwood,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Michigan,CY 2017,6,Burma,4,Grand Rapids,4,72
From: 08 Mar 2017,To: 08 Mar 2017,Michigan,CY 2017,6,Syria,2,Dearborn,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Minnesota,CY 2017,1,Iraq,1,Minneapolis,1,72
From: 08 Mar 2017,To: 08 Mar 2017,New York,CY 2017,3,Burma,2,Buffalo,2,72
From: 08 Mar 2017,To: 08 Mar 2017,New York,CY 2017,3,China,1,Huguenot,1,72
From: 08 Mar 2017,To: 08 Mar 2017,North Carolina,CY 2017,8,Dem. Rep. Congo,2,Raleigh,2,72
From: 08 Mar 2017,To: 08 Mar 2017,North Carolina,CY 2017,8,Syria,6,Charlotte,4,72
From: 08 Mar 2017,To: 08 Mar 2017,North Carolina,CY 2017,8,Syria,6,Greensboro,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Texas,CY 2017,6,Burma,6,Lewisville,6,72
From: 08 Mar 2017,To: 08 Mar 2017,Washington,CY 2017,4,Bhutan,4,Kent,4,72
From: 08 Mar 2017,To: 08 Mar 2017,Wisconsin,CY 2017,1,Burma,1,Milwaukee,1,72

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 08 Mar 2017,To: 08 Mar 2017,Bhutan,CY 2017,4,Washington,4,Kent,4,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,California,2,Castro Valley,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Indiana,6,Indianapolis,3,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Indiana,6,Whiteland,3,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Maryland,1,Baltimore,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Michigan,4,Grand Rapids,4,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,New York,2,Buffalo,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Texas,6,Lewisville,6,72
From: 08 Mar 2017,To: 08 Mar 2017,Burma,CY 2017,22,Wisconsin,1,Milwaukee,1,72
From: 08 Mar 2017,To: 08 Mar 2017,China,CY 2017,1,New York,1,Huguenot,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Dem. Rep. Congo,CY 2017,4,Kentucky,2,Louisville,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Dem. Rep. Congo,CY 2017,4,North Carolina,2,Raleigh,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Iraq,CY 2017,2,Kansas,1,Lenexa,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Iraq,CY 2017,2,Minnesota,1,Minneapolis,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Somalia,CY 2017,8,California,8,San Diego,8,72
From: 08 Mar 2017,To: 08 Mar 2017,Sudan,CY 2017,1,Georgia,1,Clarkston,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,Georgia,1,Stone Mountain,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,Illinois,10,Aurora,5,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,Illinois,10,Chicago,5,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,Michigan,2,Dearborn,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,North Carolina,6,Charlotte,4,72
From: 08 Mar 2017,To: 08 Mar 2017,Syria,CY 2017,19,North Carolina,6,Greensboro,2,72
From: 08 Mar 2017,To: 08 Mar 2017,Uganda,CY 2017,1,Massachusetts,1,Norwood,1,72
From: 08 Mar 2017,To: 08 Mar 2017,Yemen,CY 2017,10,Illinois,10,Chicago,10,72

