ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Bhutan,7,Glendale,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Bhutan,7,Phoenix,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Bhutan,7,Tucson,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Iran,4,Avondale,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Iraq,13,Glendale,5,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Iraq,13,Phoenix,6,448
From: 07 Dec 2009,To: 07 Dec 2009,Arizona,CY 2009,24,Iraq,13,Tucson,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Arkansas,CY 2009,4,Iraq,4,Little Rock,4,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Bhutan,4,Oakland,4,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Burbank,4,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Glendale,17,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Los Angeles,19,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Los Gatos,2,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Modesto,1,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Northridge,8,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Rancho Santa Margarita,2,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,San Diego,1,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Tujunga,6,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iran,61,Valley Village,1,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iraq,51,El Cajon,27,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iraq,51,Glendale,5,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iraq,51,La Mesa,1,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Iraq,51,San Diego,18,448
From: 07 Dec 2009,To: 07 Dec 2009,California,CY 2009,118,Uzbekistan,2,Sacramento,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Colorado,CY 2009,17,Bhutan,13,Aurora,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Colorado,CY 2009,17,Bhutan,13,Colorado Springs,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Colorado,CY 2009,17,Bhutan,13,Denver,9,448
From: 07 Dec 2009,To: 07 Dec 2009,Colorado,CY 2009,17,Iraq,3,Denver,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Colorado,CY 2009,17,Rwanda,1,Denver,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Florida,CY 2009,6,Bhutan,6,Jacksonville,6,448
From: 07 Dec 2009,To: 07 Dec 2009,Georgia,CY 2009,20,Bhutan,13,Decatur,13,448
From: 07 Dec 2009,To: 07 Dec 2009,Georgia,CY 2009,20,Eritrea,1,Atlanta,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Georgia,CY 2009,20,Palestine,6,Decatur,6,448
From: 07 Dec 2009,To: 07 Dec 2009,Illinois,CY 2009,11,Bhutan,4,Wheaton,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Illinois,CY 2009,11,Iraq,7,Chicago,7,448
From: 07 Dec 2009,To: 07 Dec 2009,Indiana,CY 2009,1,Iraq,1,Indianapolis,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Kentucky,CY 2009,6,Iraq,6,Bowling Green,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Kentucky,CY 2009,6,Iraq,6,Louisville,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Maine,CY 2009,1,Iraq,1,Portland,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Maryland,CY 2009,6,Iraq,6,Baltimore,6,448
From: 07 Dec 2009,To: 07 Dec 2009,Massachusetts,CY 2009,17,Bhutan,8,Boston,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Massachusetts,CY 2009,17,Bhutan,8,Lynn,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Massachusetts,CY 2009,17,Iraq,5,Lowell,5,448
From: 07 Dec 2009,To: 07 Dec 2009,Massachusetts,CY 2009,17,Somalia,4,West Springfield,4,448
From: 07 Dec 2009,To: 07 Dec 2009,Michigan,CY 2009,14,Iraq,14,Farmington Hills,5,448
From: 07 Dec 2009,To: 07 Dec 2009,Michigan,CY 2009,14,Iraq,14,Grand Rapids,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Michigan,CY 2009,14,Iraq,14,Southfield,5,448
From: 07 Dec 2009,To: 07 Dec 2009,Michigan,CY 2009,14,Iraq,14,Sterling Heights,1,448
From: 07 Dec 2009,To: 07 Dec 2009,Michigan,CY 2009,14,Iraq,14,Ypsilanti,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Minnesota,CY 2009,10,Bhutan,3,Saint Paul,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Minnesota,CY 2009,10,Somalia,7,Saint Cloud,7,448
From: 07 Dec 2009,To: 07 Dec 2009,Missouri,CY 2009,3,Egypt,3,Kansas City,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Nebraska,CY 2009,1,Somalia,1,Lexington,1,448
From: 07 Dec 2009,To: 07 Dec 2009,New Hampshire,CY 2009,4,Bhutan,1,Concord,1,448
From: 07 Dec 2009,To: 07 Dec 2009,New Hampshire,CY 2009,4,Iraq,3,Manchester,3,448
From: 07 Dec 2009,To: 07 Dec 2009,New Jersey,CY 2009,6,Iraq,6,Camden,6,448
From: 07 Dec 2009,To: 07 Dec 2009,New York,CY 2009,11,Bhutan,11,Buffalo,4,448
From: 07 Dec 2009,To: 07 Dec 2009,New York,CY 2009,11,Bhutan,11,Rochester,4,448
From: 07 Dec 2009,To: 07 Dec 2009,New York,CY 2009,11,Bhutan,11,Syracuse,3,448
From: 07 Dec 2009,To: 07 Dec 2009,North Carolina,CY 2009,7,Bhutan,7,Greensboro,7,448
From: 07 Dec 2009,To: 07 Dec 2009,North Dakota,CY 2009,3,Iraq,3,Fargo,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Ohio,CY 2009,22,Bhutan,13,Beachwood,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Ohio,CY 2009,22,Bhutan,13,Cleveland,11,448
From: 07 Dec 2009,To: 07 Dec 2009,Ohio,CY 2009,22,Iraq,9,Columbus,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Ohio,CY 2009,22,Iraq,9,Dayton,6,448
From: 07 Dec 2009,To: 07 Dec 2009,Pennsylvania,CY 2009,46,Bhutan,31,Erie,19,448
From: 07 Dec 2009,To: 07 Dec 2009,Pennsylvania,CY 2009,46,Bhutan,31,Harrisburg,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Pennsylvania,CY 2009,46,Bhutan,31,Lancaster,3,448
From: 07 Dec 2009,To: 07 Dec 2009,Pennsylvania,CY 2009,46,Bhutan,31,Pittsburgh,2,448
From: 07 Dec 2009,To: 07 Dec 2009,Pennsylvania,CY 2009,46,Bhutan,31,Roslyn,1,448
