ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 04 Apr 2016,To: 04 Apr 2016,Arizona,CY 2016,5,Iraq,5,Glendale,5,100
From: 04 Apr 2016,To: 04 Apr 2016,California,CY 2016,7,Iran,7,Glendale,6,100
From: 04 Apr 2016,To: 04 Apr 2016,California,CY 2016,7,Iran,7,Walnut Creek,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Colorado,CY 2016,7,Iraq,7,Denver,7,100
From: 04 Apr 2016,To: 04 Apr 2016,Connecticut,CY 2016,6,Dem. Rep. Congo,6,New Haven,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Illinois,CY 2016,1,Iran,1,Des Plaines,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iowa,CY 2016,3,Iraq,3,Urbandale,3,100
From: 04 Apr 2016,To: 04 Apr 2016,Massachusetts,CY 2016,2,Iran,2,Chestnut Hill,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Michigan,CY 2016,2,Iraq,2,Madison Heights,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Michigan,CY 2016,2,Iraq,2,Troy,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Missouri,CY 2016,1,Dem. Rep. Congo,1,Saint Louis,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Nevada,CY 2016,4,Iran,4,Las Vegas,4,100
From: 04 Apr 2016,To: 04 Apr 2016,New York,CY 2016,12,Dem. Rep. Congo,5,Syracuse,5,100
From: 04 Apr 2016,To: 04 Apr 2016,New York,CY 2016,12,Yemen,7,New York,7,100
From: 04 Apr 2016,To: 04 Apr 2016,North Carolina,CY 2016,17,Dem. Rep. Congo,17,Greensboro,8,100
From: 04 Apr 2016,To: 04 Apr 2016,North Carolina,CY 2016,17,Dem. Rep. Congo,17,Raleigh,9,100
From: 04 Apr 2016,To: 04 Apr 2016,Tennessee,CY 2016,8,Iraq,8,La Vergne,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Tennessee,CY 2016,8,Iraq,8,Smyrna,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Texas,CY 2016,17,Iran,4,Amarillo,3,100
From: 04 Apr 2016,To: 04 Apr 2016,Texas,CY 2016,17,Iran,4,San Antonio,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Texas,CY 2016,17,Iraq,13,Houston,13,100
From: 04 Apr 2016,To: 04 Apr 2016,Utah,CY 2016,2,Iraq,2,Magna,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Virginia,CY 2016,6,Dem. Rep. Congo,6,Richmond,6,100

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,Connecticut,6,New Haven,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,Missouri,1,Saint Louis,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,New York,5,Syracuse,5,100
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,North Carolina,17,Greensboro,8,100
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,North Carolina,17,Raleigh,9,100
From: 04 Apr 2016,To: 04 Apr 2016,Dem. Rep. Congo,CY 2016,35,Virginia,6,Richmond,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,California,7,Glendale,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,California,7,Walnut Creek,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,Illinois,1,Des Plaines,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,Massachusetts,2,Chestnut Hill,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,Nevada,4,Las Vegas,4,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,Texas,4,Amarillo,3,100
From: 04 Apr 2016,To: 04 Apr 2016,Iran,CY 2016,18,Texas,4,San Antonio,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Arizona,5,Glendale,5,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Colorado,7,Denver,7,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Iowa,3,Urbandale,3,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Michigan,2,Madison Heights,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Michigan,2,Troy,1,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Tennessee,8,La Vergne,6,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Tennessee,8,Smyrna,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Texas,13,Houston,13,100
From: 04 Apr 2016,To: 04 Apr 2016,Iraq,CY 2016,40,Utah,2,Magna,2,100
From: 04 Apr 2016,To: 04 Apr 2016,Yemen,CY 2016,7,New York,7,New York,7,100

