ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Belarus,9,Rancho Cordova,9,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Iran,5,Glendale,3,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Iran,5,Van Nuys,2,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Moldova,5,Sacramento,5,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Ukraine,30,Rancho Cordova,21,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Ukraine,30,Sacramento,9,121
From: 23 Apr 2002,To: 23 Apr 2002,California,CY 2002,53,Uzbekistan,4,Sacramento,4,121
From: 23 Apr 2002,To: 23 Apr 2002,Colorado,CY 2002,1,Russia,1,Aurora,1,121
From: 23 Apr 2002,To: 23 Apr 2002,Florida,CY 2002,9,Cuba,9,Homestead,3,121
From: 23 Apr 2002,To: 23 Apr 2002,Florida,CY 2002,9,Cuba,9,Miami,1,121
From: 23 Apr 2002,To: 23 Apr 2002,Florida,CY 2002,9,Cuba,9,Orlando,2,121
From: 23 Apr 2002,To: 23 Apr 2002,Florida,CY 2002,9,Cuba,9,West Palm Beach,3,121
From: 23 Apr 2002,To: 23 Apr 2002,Idaho,CY 2002,1,Sudan,1,Boise,1,121
From: 23 Apr 2002,To: 23 Apr 2002,Illinois,CY 2002,2,Russia,2,Wheeling,2,121
From: 23 Apr 2002,To: 23 Apr 2002,Iowa,CY 2002,1,Sudan,1,Des Moines,1,121
From: 23 Apr 2002,To: 23 Apr 2002,Louisiana,CY 2002,1,Cuba,1,Lafayette,1,121
From: 23 Apr 2002,To: 23 Apr 2002,Minnesota,CY 2002,3,Russia,3,Brooklyn Park,3,121
From: 23 Apr 2002,To: 23 Apr 2002,Missouri,CY 2002,6,Cuba,4,Kansas City,4,121
From: 23 Apr 2002,To: 23 Apr 2002,Missouri,CY 2002,6,Sierra Leone,2,Saint Louis,2,121
