ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 26 Jun 2007,To: 26 Jun 2007,Arizona,CY 2007,12,Burma,5,Phoenix,5,406
From: 26 Jun 2007,To: 26 Jun 2007,Arizona,CY 2007,12,Iran,7,Mesa,3,406
From: 26 Jun 2007,To: 26 Jun 2007,Arizona,CY 2007,12,Iran,7,Phoenix,4,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Canoga Park,4,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Carmichael,5,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Fresno,2,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Glendale,2,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Los Angeles,8,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Northridge,4,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Oxnard,1,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,San Marcos,1,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iran,31,Tarzana,4,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iraq,7,El Cajon,4,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Iraq,7,San Jose,3,406
From: 26 Jun 2007,To: 26 Jun 2007,California,CY 2007,40,Ukraine,2,Sacramento,2,406
From: 26 Jun 2007,To: 26 Jun 2007,Colorado,CY 2007,6,Burma,1,Denver,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Colorado,CY 2007,6,Iran,5,Englewood,5,406
From: 26 Jun 2007,To: 26 Jun 2007,Connecticut,CY 2007,11,Burma,4,Bridgeport,4,406
From: 26 Jun 2007,To: 26 Jun 2007,Connecticut,CY 2007,11,Iraq,7,New Haven,7,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Cuba,36,Hialeah,9,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Cuba,36,Hialeah Gardens,4,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Cuba,36,Miami,17,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Cuba,36,Miami Beach,3,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Cuba,36,Tampa,3,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Iran,2,Jacksonville,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Iran,2,Plantation,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Florida,CY 2007,39,Liberia,1,Tampa,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Georgia,CY 2007,10,Kuwait,10,Decatur,10,406
From: 26 Jun 2007,To: 26 Jun 2007,Idaho,CY 2007,2,Burma,2,Boise,2,406
From: 26 Jun 2007,To: 26 Jun 2007,Illinois,CY 2007,39,Burma,13,Chicago,10,406
From: 26 Jun 2007,To: 26 Jun 2007,Illinois,CY 2007,39,Burma,13,Rockford,3,406
From: 26 Jun 2007,To: 26 Jun 2007,Illinois,CY 2007,39,Burundi,24,Chicago,24,406
From: 26 Jun 2007,To: 26 Jun 2007,Illinois,CY 2007,39,Iraq,2,Rockford,2,406
From: 26 Jun 2007,To: 26 Jun 2007,Indiana,CY 2007,9,Burma,9,Fort Wayne,5,406
From: 26 Jun 2007,To: 26 Jun 2007,Indiana,CY 2007,9,Burma,9,Indianapolis,4,406
From: 26 Jun 2007,To: 26 Jun 2007,Kentucky,CY 2007,13,Burma,2,Bowling Green,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Kentucky,CY 2007,13,Burma,2,Louisville,1,406
From: 26 Jun 2007,To: 26 Jun 2007,Kentucky,CY 2007,13,Burundi,11,Bowling Green,5,406
From: 26 Jun 2007,To: 26 Jun 2007,Kentucky,CY 2007,13,Burundi,11,Louisville,6,406
From: 26 Jun 2007,To: 26 Jun 2007,Louisiana,CY 2007,5,Burma,5,Baton Rouge,5,406
From: 26 Jun 2007,To: 26 Jun 2007,Maryland,CY 2007,3,Ukraine,3,Rockville,3,406
