ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 19 Mar 2007,To: 19 Mar 2007,Arizona,CY 2007,5,Ethiopia,5,Phoenix,5,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Armenia,3,Glendale,3,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Dem. Rep. Congo,3,San Francisco,3,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Moldova,1,Roseville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Ukraine,13,Citrus Heights,3,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Ukraine,13,Rancho Cordova,4,133
From: 19 Mar 2007,To: 19 Mar 2007,California,CY 2007,20,Ukraine,13,West Sacramento,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Colorado,CY 2007,6,Dem. Rep. Congo,6,Denver,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Kentucky,CY 2007,1,Russia,1,Louisville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Massachusetts,CY 2007,9,Moldova,5,Springfield,5,133
From: 19 Mar 2007,To: 19 Mar 2007,Massachusetts,CY 2007,9,Russia,4,Springfield,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Ethiopia,3,Eden Prairie,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Ethiopia,3,Minneapolis,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Somalia,12,Burnsville,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Somalia,12,Falcon Heights,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Somalia,12,Saint Cloud,7,133
From: 19 Mar 2007,To: 19 Mar 2007,Minnesota,CY 2007,17,Ukraine,2,Eden Prairie,2,133
From: 19 Mar 2007,To: 19 Mar 2007,New York,CY 2007,8,Moldova,8,Utica,8,133
From: 19 Mar 2007,To: 19 Mar 2007,Ohio,CY 2007,9,Somalia,9,Columbus,9,133
From: 19 Mar 2007,To: 19 Mar 2007,Tennessee,CY 2007,5,Ethiopia,4,Nashville,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Tennessee,CY 2007,5,Somalia,1,Shelbyville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Texas,CY 2007,26,Dem. Rep. Congo,26,Abilene,12,133
From: 19 Mar 2007,To: 19 Mar 2007,Texas,CY 2007,26,Dem. Rep. Congo,26,Austin,8,133
From: 19 Mar 2007,To: 19 Mar 2007,Texas,CY 2007,26,Dem. Rep. Congo,26,Fort Worth,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Moldova,18,Bonney Lake,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Moldova,18,Moses Lake,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Moldova,18,Tacoma,11,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Russia,5,Richland,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Russia,5,Seattle,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Ukraine,4,Lynnwood,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Washington,CY 2007,27,Ukraine,4,Tacoma,2,133

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 19 Mar 2007,To: 19 Mar 2007,Armenia,CY 2007,3,California,3,Glendale,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Dem. Rep. Congo,CY 2007,35,California,3,San Francisco,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Dem. Rep. Congo,CY 2007,35,Colorado,6,Denver,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Dem. Rep. Congo,CY 2007,35,Texas,26,Abilene,12,133
From: 19 Mar 2007,To: 19 Mar 2007,Dem. Rep. Congo,CY 2007,35,Texas,26,Austin,8,133
From: 19 Mar 2007,To: 19 Mar 2007,Dem. Rep. Congo,CY 2007,35,Texas,26,Fort Worth,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Ethiopia,CY 2007,12,Arizona,5,Phoenix,5,133
From: 19 Mar 2007,To: 19 Mar 2007,Ethiopia,CY 2007,12,Minnesota,3,Eden Prairie,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Ethiopia,CY 2007,12,Minnesota,3,Minneapolis,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Ethiopia,CY 2007,12,Tennessee,4,Nashville,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,California,1,Roseville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,Massachusetts,5,Springfield,5,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,New York,8,Utica,8,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,Washington,18,Bonney Lake,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,Washington,18,Moses Lake,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Moldova,CY 2007,32,Washington,18,Tacoma,11,133
From: 19 Mar 2007,To: 19 Mar 2007,Russia,CY 2007,10,Kentucky,1,Louisville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Russia,CY 2007,10,Massachusetts,4,Springfield,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Russia,CY 2007,10,Washington,5,Richland,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Russia,CY 2007,10,Washington,5,Seattle,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Somalia,CY 2007,22,Minnesota,12,Burnsville,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Somalia,CY 2007,22,Minnesota,12,Falcon Heights,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Somalia,CY 2007,22,Minnesota,12,Saint Cloud,7,133
From: 19 Mar 2007,To: 19 Mar 2007,Somalia,CY 2007,22,Ohio,9,Columbus,9,133
From: 19 Mar 2007,To: 19 Mar 2007,Somalia,CY 2007,22,Tennessee,1,Shelbyville,1,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,California,13,Citrus Heights,3,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,California,13,Rancho Cordova,4,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,California,13,West Sacramento,6,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,Minnesota,2,Eden Prairie,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,Washington,4,Lynnwood,2,133
From: 19 Mar 2007,To: 19 Mar 2007,Ukraine,CY 2007,19,Washington,4,Tacoma,2,133

