ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 12 Sep 2013,To: 12 Sep 2013,Alabama,CY 2013,1,Sudan,1,Mobile,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Alaska,CY 2013,1,Sudan,1,Anchorage,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Arizona,CY 2013,9,Cuba,1,Phoenix,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Arizona,CY 2013,9,Iraq,7,Phoenix,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Arizona,CY 2013,9,Iraq,7,Tucson,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Arizona,CY 2013,9,Sudan,1,Tucson,1,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Burma,9,San Diego,9,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Cuba,1,Sacramento,1,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Iraq,23,El Cajon,5,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Iraq,23,Glendale,8,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Iraq,23,Modesto,1,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Iraq,23,Sacramento,3,533
From: 12 Sep 2013,To: 12 Sep 2013,California,CY 2013,33,Iraq,23,San Diego,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Colorado,CY 2013,3,Burma,3,Aurora,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Connecticut,CY 2013,4,Bhutan,3,Hartford,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Connecticut,CY 2013,4,Sudan,1,Hartford,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Burma,7,Tampa,7,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Delray Beach,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Doral,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Hialeah,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Key West,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Miami,18,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Orlando,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Pompano Beach,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Florida,CY 2013,47,Cuba,40,Tampa,5,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Bhutan,14,Atlanta,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Bhutan,14,Clarkston,10,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Burma,1,Clarkston,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Cuba,1,Moultrie,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Somalia,8,Atlanta,8,533
From: 12 Sep 2013,To: 12 Sep 2013,Georgia,CY 2013,25,Sudan,1,Clarkston,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Illinois,CY 2013,14,Burma,9,Chicago,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Illinois,CY 2013,14,Burma,9,Rock Island,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Illinois,CY 2013,14,Iraq,5,Chicago,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Illinois,CY 2013,14,Iraq,5,Rockford,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Indiana,CY 2013,9,Burma,8,Indianapolis,8,533
From: 12 Sep 2013,To: 12 Sep 2013,Indiana,CY 2013,9,Liberia,1,South Bend,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Iowa,CY 2013,7,Bhutan,6,Des Moines,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Iowa,CY 2013,7,Burma,1,Des Moines,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Kansas,CY 2013,3,Iraq,3,Wichita,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Kentucky,CY 2013,13,Bhutan,3,Lexington,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Kentucky,CY 2013,13,Burma,9,Bowling Green,9,533
From: 12 Sep 2013,To: 12 Sep 2013,Kentucky,CY 2013,13,Sudan,1,Louisville,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Massachusetts,CY 2013,8,Bhutan,3,Worcester,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Massachusetts,CY 2013,8,Dem. Rep. Congo,3,Boston,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Massachusetts,CY 2013,8,Dem. Rep. Congo,3,Waltham,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Massachusetts,CY 2013,8,Iraq,2,Boston,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Massachusetts,CY 2013,8,Iraq,2,West Springfield,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Burma,8,Battle Creek,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Burma,8,Grand Rapids,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Cuba,2,Lansing,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Dearborn Heights,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Grand Rapids,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Shelby Township,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Southfield,25,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Sterling Heights,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Iraq,46,Troy,6,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Nepal,1,Grand Rapids,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Michigan,CY 2013,59,Sudan,2,Lansing,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Minnesota,CY 2013,11,Burma,7,Minneapolis,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Minnesota,CY 2013,11,Burma,7,Saint Paul,3,533
From: 12 Sep 2013,To: 12 Sep 2013,Minnesota,CY 2013,11,Cuba,2,Austin,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Minnesota,CY 2013,11,Somalia,2,Saint Paul,2,533
From: 12 Sep 2013,To: 12 Sep 2013,Missouri,CY 2013,22,Bhutan,9,Saint Louis,9,533
From: 12 Sep 2013,To: 12 Sep 2013,Missouri,CY 2013,22,Iraq,4,Kansas City,4,533
From: 12 Sep 2013,To: 12 Sep 2013,Missouri,CY 2013,22,Somalia,8,Saint Louis,8,533
From: 12 Sep 2013,To: 12 Sep 2013,Missouri,CY 2013,22,Sudan,1,Kansas City,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Nebraska,CY 2013,1,Sudan,1,Omaha,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Nevada,CY 2013,7,Burma,1,Las Vegas,1,533
From: 12 Sep 2013,To: 12 Sep 2013,Nevada,CY 2013,7,Cuba,6,Las Vegas,6,533
From: 12 Sep 2013,To: 12 Sep 2013,New Jersey,CY 2013,3,Iraq,2,Waldwick,2,533
From: 12 Sep 2013,To: 12 Sep 2013,New Jersey,CY 2013,3,Sudan,1,Trenton,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New Mexico,CY 2013,7,Cuba,4,Albuquerque,4,533
From: 12 Sep 2013,To: 12 Sep 2013,New Mexico,CY 2013,7,Iraq,3,Albuquerque,3,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Burma,23,Buffalo,19,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Burma,23,Syracuse,3,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Burma,23,Utica,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Cuba,1,New York,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Iran,1,New York,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Iraq,2,Buffalo,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Iraq,2,New York,1,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Somalia,9,Rochester,9,533
From: 12 Sep 2013,To: 12 Sep 2013,New York,CY 2013,37,Sudan,1,Brooklyn,1,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Bhutan,11,High Point,4,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Bhutan,11,Raleigh,7,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Burma,9,Carrboro,1,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Burma,9,Charlotte,4,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Burma,9,High Point,4,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Iraq,12,New Bern,11,533
From: 12 Sep 2013,To: 12 Sep 2013,North Carolina,CY 2013,32,Iraq,12,Raleigh,1,533
From: 12 Sep 2013,To: 12 Sep 2013,North Dakota,CY 2013,15,Bhutan,5,Fargo,5,533
From: 12 Sep 2013,To: 12 Sep 2013,North Dakota,CY 2013,15,Iraq,6,Grand Forks,6,533
