ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Dem. Rep. Congo,1,San Diego,1,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Burbank,5,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Canoga Park,1,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,El Cajon,2,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Garden Grove,1,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Glendale,3,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Pasadena,5,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Tujunga,3,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Turlock,2,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Iran,25,Yorba Linda,3,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Vietnam,3,Garden Grove,1,117
From: 18 Apr 2007,To: 18 Apr 2007,California,CY 2007,29,Vietnam,3,San Gabriel,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Colorado,CY 2007,1,Dem. Rep. Congo,1,Denver,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Florida,CY 2007,10,Somalia,10,Tampa,10,117
From: 18 Apr 2007,To: 18 Apr 2007,Georgia,CY 2007,5,Sudan,5,Decatur,5,117
From: 18 Apr 2007,To: 18 Apr 2007,Idaho,CY 2007,8,Dem. Rep. Congo,8,Boise,8,117
From: 18 Apr 2007,To: 18 Apr 2007,Illinois,CY 2007,19,Dem. Rep. Congo,17,Chicago,11,117
From: 18 Apr 2007,To: 18 Apr 2007,Illinois,CY 2007,19,Dem. Rep. Congo,17,Rockford,6,117
From: 18 Apr 2007,To: 18 Apr 2007,Illinois,CY 2007,19,Sudan,2,Chicago,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Kentucky,CY 2007,8,Somalia,8,Louisville,8,117
From: 18 Apr 2007,To: 18 Apr 2007,Maryland,CY 2007,3,Iran,3,Glen Burnie,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Massachusetts,CY 2007,4,Somalia,1,Boston,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Massachusetts,CY 2007,4,Vietnam,3,Worcester,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Missouri,CY 2007,1,Dem. Rep. Congo,1,Saint Louis,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Nevada,CY 2007,1,Iran,1,Las Vegas,1,117
From: 18 Apr 2007,To: 18 Apr 2007,New York,CY 2007,3,Dem. Rep. Congo,3,Rochester,3,117
From: 18 Apr 2007,To: 18 Apr 2007,North Carolina,CY 2007,1,Iran,1,Winston-Salem,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Ohio,CY 2007,2,Somalia,2,Columbus,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Pennsylvania,CY 2007,1,Somalia,1,Lancaster,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Tennessee,CY 2007,3,Somalia,3,Nashville,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Dem. Rep. Congo,3,Abilene,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Dem. Rep. Congo,3,Houston,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Iran,1,Amarillo,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Vietnam,10,Arlington,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Vietnam,10,Fort Worth,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Vietnam,10,Houston,4,117
From: 18 Apr 2007,To: 18 Apr 2007,Texas,CY 2007,14,Vietnam,10,Plano,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Virginia,CY 2007,1,Somalia,1,Richmond,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Washington,CY 2007,2,Iran,2,Kirkland,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Washington,CY 2007,2,Iran,2,Seattle,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Wisconsin,CY 2007,1,Dem. Rep. Congo,1,Milwaukee,1,117

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,California,1,San Diego,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Colorado,1,Denver,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Idaho,8,Boise,8,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Illinois,17,Chicago,11,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Illinois,17,Rockford,6,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Missouri,1,Saint Louis,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,New York,3,Rochester,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Texas,3,Abilene,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Texas,3,Houston,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Dem. Rep. Congo,CY 2007,35,Wisconsin,1,Milwaukee,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Burbank,5,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Canoga Park,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,El Cajon,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Garden Grove,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Glendale,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Pasadena,5,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Tujunga,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Turlock,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,California,25,Yorba Linda,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,Maryland,3,Glen Burnie,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,Nevada,1,Las Vegas,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,North Carolina,1,Winston-Salem,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,Texas,1,Amarillo,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,Washington,2,Kirkland,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Iran,CY 2007,33,Washington,2,Seattle,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Florida,10,Tampa,10,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Kentucky,8,Louisville,8,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Massachusetts,1,Boston,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Ohio,2,Columbus,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Pennsylvania,1,Lancaster,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Tennessee,3,Nashville,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Somalia,CY 2007,26,Virginia,1,Richmond,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Sudan,CY 2007,7,Georgia,5,Decatur,5,117
From: 18 Apr 2007,To: 18 Apr 2007,Sudan,CY 2007,7,Illinois,2,Chicago,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,California,3,Garden Grove,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,California,3,San Gabriel,2,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,Massachusetts,3,Worcester,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,Texas,10,Arlington,3,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,Texas,10,Fort Worth,1,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,Texas,10,Houston,4,117
From: 18 Apr 2007,To: 18 Apr 2007,Vietnam,CY 2007,16,Texas,10,Plano,2,117

