ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 02 Mar 2010,To: 02 Mar 2010,Alabama,CY 2010,1,Somalia,1,Mobile,1,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Burbank,20,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Fullerton,1,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Glendale,27,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Lawndale,2,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Los Angeles,8,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Los Gatos,6,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,North Hollywood,3,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Northridge,2,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Sacramento,1,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Sun Valley,6,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Toluca Lake,4,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iran,82,Tujunga,2,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iraq,7,Chula Vista,5,293
From: 02 Mar 2010,To: 02 Mar 2010,California,CY 2010,89,Iraq,7,El Cajon,2,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Cape Coral,6,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Hialeah,5,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Hialeah Gardens,2,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Homestead,4,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Miami,5,293
From: 02 Mar 2010,To: 02 Mar 2010,Florida,CY 2010,29,Cuba,29,Tampa,7,293
From: 02 Mar 2010,To: 02 Mar 2010,Georgia,CY 2010,7,Iraq,7,Decatur,7,293
From: 02 Mar 2010,To: 02 Mar 2010,Illinois,CY 2010,21,Burma,18,Aurora,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Illinois,CY 2010,21,Burma,18,Rockford,4,293
From: 02 Mar 2010,To: 02 Mar 2010,Illinois,CY 2010,21,Burma,18,Wheaton,13,293
From: 02 Mar 2010,To: 02 Mar 2010,Illinois,CY 2010,21,Iraq,2,Skokie,2,293
From: 02 Mar 2010,To: 02 Mar 2010,Illinois,CY 2010,21,Sudan,1,Wheaton,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Iowa,CY 2010,1,Burma,1,Des Moines,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Kansas,CY 2010,1,Somalia,1,Kansas City,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Kentucky,CY 2010,16,Burma,12,Bowling Green,9,293
From: 02 Mar 2010,To: 02 Mar 2010,Kentucky,CY 2010,16,Burma,12,Louisville,3,293
From: 02 Mar 2010,To: 02 Mar 2010,Kentucky,CY 2010,16,Iraq,3,Bowling Green,2,293
From: 02 Mar 2010,To: 02 Mar 2010,Kentucky,CY 2010,16,Iraq,3,Louisville,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Kentucky,CY 2010,16,Tunisia,1,Louisville,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Louisiana,CY 2010,1,Iraq,1,Baton Rouge,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Burma,3,Grand Rapids,3,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Iraq,33,Grand Rapids,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Iraq,33,Southfield,15,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Iraq,33,Sterling Heights,7,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Iraq,33,Troy,5,293
From: 02 Mar 2010,To: 02 Mar 2010,Michigan,CY 2010,36,Iraq,33,Warren,5,293
From: 02 Mar 2010,To: 02 Mar 2010,Minnesota,CY 2010,2,Somalia,2,Eagan,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Minnesota,CY 2010,2,Somalia,2,Minneapolis,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Missouri,CY 2010,1,Iran,1,Maryland Heights,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Nebraska,CY 2010,5,Burma,5,Omaha,5,293
From: 02 Mar 2010,To: 02 Mar 2010,New Hampshire,CY 2010,4,Iraq,4,Manchester,4,293
From: 02 Mar 2010,To: 02 Mar 2010,New Jersey,CY 2010,1,Iraq,1,Newark,1,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,Burma,13,Buffalo,13,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,China,3,Elmhurst,1,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,China,3,Queens,2,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,Iraq,7,Albany,5,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,Iraq,7,Buffalo,2,293
From: 02 Mar 2010,To: 02 Mar 2010,New York,CY 2010,27,Somalia,4,Rochester,4,293
From: 02 Mar 2010,To: 02 Mar 2010,North Carolina,CY 2010,3,Cuba,3,Charlotte,3,293
From: 02 Mar 2010,To: 02 Mar 2010,Ohio,CY 2010,3,Somalia,3,Columbus,3,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Cuba,4,Houston,4,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Eritrea,6,Houston,6,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Iran,1,Amarillo,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Iraq,2,Austin,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Iraq,2,Houston,1,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Kuwait,11,Amarillo,11,293
From: 02 Mar 2010,To: 02 Mar 2010,Texas,CY 2010,35,Liberia,1,San Antonio,1,293
