ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 22 May 2013,To: 22 May 2013,Alabama,CY 2013,6,Iraq,6,Mobile,6,450
From: 22 May 2013,To: 22 May 2013,Arizona,CY 2013,5,Iraq,4,Tucson,4,450
From: 22 May 2013,To: 22 May 2013,Arizona,CY 2013,5,Somalia,1,Tucson,1,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Afghanistan,9,Antelope,6,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Afghanistan,9,Sacramento,3,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Burma,4,San Diego,4,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iran,18,Los Angeles,5,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iran,18,Modesto,3,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iran,18,San Diego,5,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iran,18,Tujunga,5,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iraq,18,Cypress,1,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iraq,18,El Cajon,6,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iraq,18,Modesto,6,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iraq,18,Sacramento,3,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Iraq,18,Walnut Creek,2,450
From: 22 May 2013,To: 22 May 2013,California,CY 2013,50,Uzbekistan,1,Sacramento,1,450
From: 22 May 2013,To: 22 May 2013,Colorado,CY 2013,10,Burma,6,Denver,6,450
From: 22 May 2013,To: 22 May 2013,Colorado,CY 2013,10,Somalia,4,Denver,4,450
From: 22 May 2013,To: 22 May 2013,Connecticut,CY 2013,1,Dem. Rep. Congo,1,New Haven,1,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Burma,1,Bradenton,1,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Dem. Rep. Congo,7,Jacksonville,6,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Dem. Rep. Congo,7,Miami,1,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Iraq,7,Clearwater,4,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Iraq,7,Jacksonville,2,450
From: 22 May 2013,To: 22 May 2013,Florida,CY 2013,15,Iraq,7,Tampa,1,450
From: 22 May 2013,To: 22 May 2013,Georgia,CY 2013,16,Burma,3,Clarkston,2,450
From: 22 May 2013,To: 22 May 2013,Georgia,CY 2013,16,Burma,3,Stone Mountain,1,450
From: 22 May 2013,To: 22 May 2013,Georgia,CY 2013,16,Dem. Rep. Congo,8,Stone Mountain,8,450
From: 22 May 2013,To: 22 May 2013,Georgia,CY 2013,16,Eritrea,4,Atlanta,4,450
From: 22 May 2013,To: 22 May 2013,Georgia,CY 2013,16,Sudan,1,Clarkston,1,450
From: 22 May 2013,To: 22 May 2013,Idaho,CY 2013,10,Afghanistan,4,Boise,4,450
From: 22 May 2013,To: 22 May 2013,Idaho,CY 2013,10,Bhutan,3,Boise,3,450
From: 22 May 2013,To: 22 May 2013,Idaho,CY 2013,10,Burma,1,Boise,1,450
From: 22 May 2013,To: 22 May 2013,Idaho,CY 2013,10,Eritrea,1,Boise,1,450
From: 22 May 2013,To: 22 May 2013,Idaho,CY 2013,10,Iraq,1,Boise,1,450
From: 22 May 2013,To: 22 May 2013,Illinois,CY 2013,11,Iran,1,Carol Stream,1,450
From: 22 May 2013,To: 22 May 2013,Illinois,CY 2013,11,Iraq,3,Chicago,2,450
From: 22 May 2013,To: 22 May 2013,Illinois,CY 2013,11,Iraq,3,Wheaton,1,450
From: 22 May 2013,To: 22 May 2013,Illinois,CY 2013,11,Liberia,7,Chicago,7,450
From: 22 May 2013,To: 22 May 2013,Indiana,CY 2013,17,Burma,17,Indianapolis,17,450
From: 22 May 2013,To: 22 May 2013,Iowa,CY 2013,4,Burma,4,Waterloo,4,450
From: 22 May 2013,To: 22 May 2013,Kansas,CY 2013,1,Sudan,1,Wichita,1,450
From: 22 May 2013,To: 22 May 2013,Kentucky,CY 2013,12,Burma,7,Owensboro,7,450
From: 22 May 2013,To: 22 May 2013,Kentucky,CY 2013,12,Dem. Rep. Congo,3,Lexington,3,450
From: 22 May 2013,To: 22 May 2013,Kentucky,CY 2013,12,Iraq,1,Louisville,1,450
From: 22 May 2013,To: 22 May 2013,Kentucky,CY 2013,12,Somalia,1,Louisville,1,450
From: 22 May 2013,To: 22 May 2013,Louisiana,CY 2013,3,Burma,3,Baton Rouge,3,450
From: 22 May 2013,To: 22 May 2013,Maine,CY 2013,7,Iraq,7,Saco,7,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Burma,1,Frederick,1,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Eritrea,7,Baltimore,6,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Eritrea,7,New Carrollton,1,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Iraq,5,Baltimore,4,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Iraq,5,Silver Spring,1,450
From: 22 May 2013,To: 22 May 2013,Maryland,CY 2013,14,Sudan,1,Silver Spring,1,450
From: 22 May 2013,To: 22 May 2013,Massachusetts,CY 2013,12,Bhutan,5,Worcester,5,450
