ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 19 Nov 2003,To: 19 Nov 2003,Arizona,CY 2003,16,Sierra Leone,5,Phoenix,5,357
From: 19 Nov 2003,To: 19 Nov 2003,Arizona,CY 2003,16,Somalia,3,Tucson,3,357
From: 19 Nov 2003,To: 19 Nov 2003,Arizona,CY 2003,16,Sudan,8,Phoenix,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Arizona,CY 2003,16,Sudan,8,Tucson,1,357
From: 19 Nov 2003,To: 19 Nov 2003,California,CY 2003,7,Ukraine,7,Sacramento,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Colorado,CY 2003,9,Sudan,4,Denver,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Colorado,CY 2003,9,Vietnam,5,Denver,5,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Cuba,19,Hialeah,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Cuba,19,Homestead,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Cuba,19,Jacksonville,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Cuba,19,Miami,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Cuba,19,Opa-Locka,3,357
From: 19 Nov 2003,To: 19 Nov 2003,Florida,CY 2003,20,Sudan,1,Jacksonville,1,357
From: 19 Nov 2003,To: 19 Nov 2003,Georgia,CY 2003,5,Sierra Leone,1,Atlanta,1,357
From: 19 Nov 2003,To: 19 Nov 2003,Georgia,CY 2003,5,Sudan,4,Decatur,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Illinois,CY 2003,15,Somalia,15,Wheaton,15,357
From: 19 Nov 2003,To: 19 Nov 2003,Indiana,CY 2003,10,Burma,6,Indianapolis,6,357
From: 19 Nov 2003,To: 19 Nov 2003,Indiana,CY 2003,10,Liberia,4,Indianapolis,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Iowa,CY 2003,16,Dem. Rep. Congo,6,Iowa City,6,357
From: 19 Nov 2003,To: 19 Nov 2003,Iowa,CY 2003,16,Sudan,10,Des Moines,10,357
From: 19 Nov 2003,To: 19 Nov 2003,Kansas,CY 2003,7,Sudan,7,Olathe,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Kentucky,CY 2003,5,Somalia,5,Louisville,5,357
From: 19 Nov 2003,To: 19 Nov 2003,Louisiana,CY 2003,6,Cuba,6,Baton Rouge,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Louisiana,CY 2003,6,Cuba,6,Lafayette,2,357
From: 19 Nov 2003,To: 19 Nov 2003,Maryland,CY 2003,16,Congo,4,Baltimore,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Maryland,CY 2003,16,Liberia,1,Wheaton,1,357
From: 19 Nov 2003,To: 19 Nov 2003,Maryland,CY 2003,16,Sierra Leone,9,Cheverly,6,357
From: 19 Nov 2003,To: 19 Nov 2003,Maryland,CY 2003,16,Sierra Leone,9,Silver Spring,3,357
From: 19 Nov 2003,To: 19 Nov 2003,Maryland,CY 2003,16,Ukraine,2,Baltimore,2,357
From: 19 Nov 2003,To: 19 Nov 2003,Massachusetts,CY 2003,27,Moldova,17,Agawam,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Massachusetts,CY 2003,27,Moldova,17,Greenfield,10,357
From: 19 Nov 2003,To: 19 Nov 2003,Massachusetts,CY 2003,27,Somalia,7,Boston,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Massachusetts,CY 2003,27,Vietnam,3,Dorchester,1,357
From: 19 Nov 2003,To: 19 Nov 2003,Massachusetts,CY 2003,27,Vietnam,3,Lynn,2,357
From: 19 Nov 2003,To: 19 Nov 2003,Michigan,CY 2003,10,Iran,3,Lansing,3,357
From: 19 Nov 2003,To: 19 Nov 2003,Michigan,CY 2003,10,Liberia,7,Kalamazoo,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Minnesota,CY 2003,20,Ethiopia,5,Minneapolis,5,357
From: 19 Nov 2003,To: 19 Nov 2003,Minnesota,CY 2003,20,Liberia,4,Brooklyn Center,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Minnesota,CY 2003,20,Somalia,11,Burnsville,4,357
From: 19 Nov 2003,To: 19 Nov 2003,Minnesota,CY 2003,20,Somalia,11,Minneapolis,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Missouri,CY 2003,3,Somalia,3,Saint Louis,3,357
From: 19 Nov 2003,To: 19 Nov 2003,New Jersey,CY 2003,11,Cuba,2,Elizabeth,2,357
From: 19 Nov 2003,To: 19 Nov 2003,New Jersey,CY 2003,11,Liberia,4,Newark,4,357
From: 19 Nov 2003,To: 19 Nov 2003,New Jersey,CY 2003,11,Sierra Leone,5,North Brunswick,5,357
From: 19 Nov 2003,To: 19 Nov 2003,New York,CY 2003,15,Moldova,5,Brooklyn,5,357
From: 19 Nov 2003,To: 19 Nov 2003,New York,CY 2003,15,Sierra Leone,4,New York,4,357
From: 19 Nov 2003,To: 19 Nov 2003,New York,CY 2003,15,Sudan,5,Syracuse,5,357
From: 19 Nov 2003,To: 19 Nov 2003,New York,CY 2003,15,Ukraine,1,Utica,1,357
From: 19 Nov 2003,To: 19 Nov 2003,North Carolina,CY 2003,10,Burma,1,New Bern,1,357
From: 19 Nov 2003,To: 19 Nov 2003,North Carolina,CY 2003,10,Ukraine,6,Raleigh,6,357
From: 19 Nov 2003,To: 19 Nov 2003,North Carolina,CY 2003,10,Vietnam,3,High Point,3,357
From: 19 Nov 2003,To: 19 Nov 2003,North Dakota,CY 2003,7,Sudan,7,Fargo,7,357
From: 19 Nov 2003,To: 19 Nov 2003,Oklahoma,CY 2003,5,Ukraine,5,Broken Arrow,5,357
From: 19 Nov 2003,To: 19 Nov 2003,Oregon,CY 2003,3,Burma,3,Portland,3,357
