ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 21 Jul 2015,To: 21 Jul 2015,Alaska,CY 2015,1,Somalia,1,Anchorage,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Arizona,CY 2015,21,Burma,13,Glendale,8,371
From: 21 Jul 2015,To: 21 Jul 2015,Arizona,CY 2015,21,Burma,13,Phoenix,5,371
From: 21 Jul 2015,To: 21 Jul 2015,Arizona,CY 2015,21,Dem. Rep. Congo,3,Glendale,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Arizona,CY 2015,21,Somalia,5,Tucson,5,371
From: 21 Jul 2015,To: 21 Jul 2015,California,CY 2015,4,Somalia,4,San Diego,4,371
From: 21 Jul 2015,To: 21 Jul 2015,Colorado,CY 2015,2,Somalia,2,Denver,2,371
From: 21 Jul 2015,To: 21 Jul 2015,Connecticut,CY 2015,1,Burma,1,Waterbury,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Hialeah,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Jacksonville,6,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Miami,4,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Orlando,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Palm Springs,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Florida,CY 2015,18,Cuba,18,Plantation,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Georgia,CY 2015,12,Dem. Rep. Congo,3,Atlanta,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Georgia,CY 2015,12,Iran,5,Atlanta,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Georgia,CY 2015,12,Iran,5,Roswell,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Georgia,CY 2015,12,Iran,5,Savannah,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Georgia,CY 2015,12,Iraq,4,Atlanta,4,371
From: 21 Jul 2015,To: 21 Jul 2015,Idaho,CY 2015,5,Somalia,2,Boise,2,371
From: 21 Jul 2015,To: 21 Jul 2015,Idaho,CY 2015,5,Ukraine,3,Boise,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Illinois,CY 2015,6,Somalia,1,Rockford,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Illinois,CY 2015,6,Sudan,1,Rock Island,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Illinois,CY 2015,6,Syria,4,Chicago,4,371
From: 21 Jul 2015,To: 21 Jul 2015,Indiana,CY 2015,1,Dem. Rep. Congo,1,Indianapolis,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Kentucky,CY 2015,10,Burma,1,Owensboro,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Kentucky,CY 2015,10,Dem. Rep. Congo,6,Louisville,6,371
From: 21 Jul 2015,To: 21 Jul 2015,Kentucky,CY 2015,10,Somalia,3,Louisville,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Maryland,CY 2015,4,Dem. Rep. Congo,1,Baltimore,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Maryland,CY 2015,4,Iran,3,Riverdale,3,371
From: 21 Jul 2015,To: 21 Jul 2015,Massachusetts,CY 2015,15,Burma,1,Worcester,1,371
From: 21 Jul 2015,To: 21 Jul 2015,Massachusetts,CY 2015,15,Dem. Rep. Congo,14,Lowell,8,371
From: 21 Jul 2015,To: 21 Jul 2015,Massachusetts,CY 2015,15,Dem. Rep. Congo,14,Springfield,6,371
