ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 22 Feb 2017,To: 22 Feb 2017,Arizona,CY 2017,15,Burma,3,Glendale,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Arizona,CY 2017,15,Iraq,8,Glendale,8,177
From: 22 Feb 2017,To: 22 Feb 2017,Arizona,CY 2017,15,Somalia,4,Phoenix,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Arizona,CY 2017,15,Somalia,4,Tucson,3,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Afghanistan,4,Sacramento,4,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Colombia,1,Sacramento,1,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Iran,5,San Diego,5,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Iraq,10,Los Angeles,1,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Iraq,10,Sacramento,3,177
From: 22 Feb 2017,To: 22 Feb 2017,California,CY 2017,20,Iraq,10,San Diego,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Colorado,CY 2017,8,Burma,2,Denver,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Colorado,CY 2017,8,Somalia,6,Lakewood,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Florida,CY 2017,4,Dem. Rep. Congo,4,Tampa,4,177
From: 22 Feb 2017,To: 22 Feb 2017,Illinois,CY 2017,6,Iraq,6,Chicago,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Indiana,CY 2017,12,Eritrea,3,Indianapolis,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Indiana,CY 2017,12,Somalia,2,Indianapolis,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Indiana,CY 2017,12,Syria,7,Crown Point,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Indiana,CY 2017,12,Syria,7,Indianapolis,5,177
From: 22 Feb 2017,To: 22 Feb 2017,Kansas,CY 2017,2,Burma,2,Garden City,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Massachusetts,CY 2017,4,Dem. Rep. Congo,1,Boston,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Massachusetts,CY 2017,4,Somalia,1,Boston,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Massachusetts,CY 2017,4,Sudan,2,Springfield,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Michigan,CY 2017,14,Central African Republic,1,Grand Rapids,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Michigan,CY 2017,14,Ivory Coast,1,Grand Rapids,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Michigan,CY 2017,14,Sudan,2,Lansing,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Michigan,CY 2017,14,Syria,10,Clinton Township,10,177
From: 22 Feb 2017,To: 22 Feb 2017,Minnesota,CY 2017,11,Burma,5,Minneapolis,5,177
From: 22 Feb 2017,To: 22 Feb 2017,Minnesota,CY 2017,11,Somalia,6,Roseville,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Missouri,CY 2017,4,Somalia,4,Kansas City,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Missouri,CY 2017,4,Somalia,4,Saint Louis,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Nebraska,CY 2017,37,Burma,10,Omaha,10,177
From: 22 Feb 2017,To: 22 Feb 2017,Nebraska,CY 2017,37,Iraq,18,Lincoln,18,177
From: 22 Feb 2017,To: 22 Feb 2017,Nebraska,CY 2017,37,Sudan,9,Omaha,9,177
From: 22 Feb 2017,To: 22 Feb 2017,New York,CY 2017,11,Burma,4,Utica,4,177
From: 22 Feb 2017,To: 22 Feb 2017,New York,CY 2017,11,Dem. Rep. Congo,3,Syracuse,3,177
From: 22 Feb 2017,To: 22 Feb 2017,New York,CY 2017,11,Somalia,3,Rochester,1,177
From: 22 Feb 2017,To: 22 Feb 2017,New York,CY 2017,11,Somalia,3,Utica,2,177
From: 22 Feb 2017,To: 22 Feb 2017,New York,CY 2017,11,Sudan,1,Utica,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Ohio,CY 2017,9,Somalia,6,Columbus,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Ohio,CY 2017,9,Syria,3,Mason,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Pennsylvania,CY 2017,4,Dem. Rep. Congo,4,Philadelphia,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Pennsylvania,CY 2017,4,Dem. Rep. Congo,4,Pittsburgh,2,177
From: 22 Feb 2017,To: 22 Feb 2017,South Dakota,CY 2017,1,Somalia,1,Sioux Falls,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Texas,CY 2017,11,Iraq,6,Houston,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Texas,CY 2017,11,Somalia,5,Austin,5,177
From: 22 Feb 2017,To: 22 Feb 2017,Washington,CY 2017,2,Iraq,2,Seattle,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Wisconsin,CY 2017,2,Dem. Rep. Congo,2,Oshkosh,2,177

Textbox94,Textbox95,nat_definition5,region_name_4,textbox38,Category4,textbox42,Assur_DestinationCity3,Cases5,Cases6
From: 22 Feb 2017,To: 22 Feb 2017,Afghanistan,CY 2017,4,California,4,Sacramento,4,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,Arizona,3,Glendale,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,Colorado,2,Denver,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,Kansas,2,Garden City,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,Minnesota,5,Minneapolis,5,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,Nebraska,10,Omaha,10,177
From: 22 Feb 2017,To: 22 Feb 2017,Burma,CY 2017,26,New York,4,Utica,4,177
From: 22 Feb 2017,To: 22 Feb 2017,Central African Republic,CY 2017,1,Michigan,1,Grand Rapids,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Colombia,CY 2017,1,California,1,Sacramento,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,Florida,4,Tampa,4,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,Massachusetts,1,Boston,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,New York,3,Syracuse,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,Pennsylvania,4,Philadelphia,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,Pennsylvania,4,Pittsburgh,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Dem. Rep. Congo,CY 2017,14,Wisconsin,2,Oshkosh,2,177
From: 22 Feb 2017,To: 22 Feb 2017,Eritrea,CY 2017,3,Indiana,3,Indianapolis,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Iran,CY 2017,5,California,5,San Diego,5,177
From: 22 Feb 2017,To: 22 Feb 2017,Iraq,CY 2017,50,Arizona,8,Glendale,8,177
From: 22 Feb 2017,To: 22 Feb 2017,Iraq,CY 2017,50,California,10,Los Angeles,1,177
From: 22 Feb 2017,To: 22 Feb 2017,Iraq,CY 2017,50,California,10,Sacramento,3,177
From: 22 Feb 2017,To: 22 Feb 2017,Iraq,CY 2017,50,California,10,San Diego,6,177
From: 22 Feb 2017,To: 22 Feb 2017,Iraq,CY 2017,50,Illinois,6,Chicago,6,177
