ï»¿textbox9,textbox2,Textbox34
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 18 Aug 2014,To: 18 Aug 2014,Arizona,CY 2014,8,Burundi,6,Phoenix,6,193
From: 18 Aug 2014,To: 18 Aug 2014,Arizona,CY 2014,8,Iraq,2,Phoenix,2,193
From: 18 Aug 2014,To: 18 Aug 2014,California,CY 2014,12,Burma,1,San Diego,1,193
From: 18 Aug 2014,To: 18 Aug 2014,California,CY 2014,12,Iraq,11,El Cajon,5,193
From: 18 Aug 2014,To: 18 Aug 2014,California,CY 2014,12,Iraq,11,Escondido,2,193
From: 18 Aug 2014,To: 18 Aug 2014,California,CY 2014,12,Iraq,11,San Diego,4,193
From: 18 Aug 2014,To: 18 Aug 2014,Colorado,CY 2014,4,Iraq,4,Denver,4,193
From: 18 Aug 2014,To: 18 Aug 2014,Florida,CY 2014,1,Iraq,1,Plantation,1,193
From: 18 Aug 2014,To: 18 Aug 2014,Georgia,CY 2014,3,Iraq,3,Stone Mountain,3,193
From: 18 Aug 2014,To: 18 Aug 2014,Idaho,CY 2014,10,Iraq,10,Boise,4,193
From: 18 Aug 2014,To: 18 Aug 2014,Idaho,CY 2014,10,Iraq,10,Twin Falls,6,193
From: 18 Aug 2014,To: 18 Aug 2014,Illinois,CY 2014,21,Iraq,21,Chicago,14,193
From: 18 Aug 2014,To: 18 Aug 2014,Illinois,CY 2014,21,Iraq,21,Morton Grove,2,193
From: 18 Aug 2014,To: 18 Aug 2014,Illinois,CY 2014,21,Iraq,21,Niles,3,193
From: 18 Aug 2014,To: 18 Aug 2014,Illinois,CY 2014,21,Iraq,21,Skokie,2,193
From: 18 Aug 2014,To: 18 Aug 2014,Iowa,CY 2014,2,Burma,2,Des Moines,2,193
From: 18 Aug 2014,To: 18 Aug 2014,Kentucky,CY 2014,4,Burma,4,Louisville,4,193
From: 18 Aug 2014,To: 18 Aug 2014,Louisiana,CY 2014,6,Iraq,6,Baton Rouge,6,193
From: 18 Aug 2014,To: 18 Aug 2014,Michigan,CY 2014,25,Burma,5,Battle Creek,5,193
From: 18 Aug 2014,To: 18 Aug 2014,Michigan,CY 2014,25,Iraq,20,Shelby Township,4,193
From: 18 Aug 2014,To: 18 Aug 2014,Michigan,CY 2014,25,Iraq,20,Troy,11,193
From: 18 Aug 2014,To: 18 Aug 2014,Michigan,CY 2014,25,Iraq,20,Warren,5,193
From: 18 Aug 2014,To: 18 Aug 2014,Missouri,CY 2014,2,Iraq,2,Kansas City,1,193
From: 18 Aug 2014,To: 18 Aug 2014,Missouri,CY 2014,2,Iraq,2,Saint Louis,1,193
From: 18 Aug 2014,To: 18 Aug 2014,Nebraska,CY 2014,9,Burma,9,Omaha,9,193
From: 18 Aug 2014,To: 18 Aug 2014,New Mexico,CY 2014,3,Iraq,3,Albuquerque,3,193
From: 18 Aug 2014,To: 18 Aug 2014,New York,CY 2014,13,Burma,7,Buffalo,3,193
From: 18 Aug 2014,To: 18 Aug 2014,New York,CY 2014,13,Burma,7,Rochester,4,193
From: 18 Aug 2014,To: 18 Aug 2014,New York,CY 2014,13,Iraq,4,Rochester,4,193
From: 18 Aug 2014,To: 18 Aug 2014,New York,CY 2014,13,Ukraine,2,New York,2,193
From: 18 Aug 2014,To: 18 Aug 2014,North Carolina,CY 2014,6,Iraq,6,Durham,3,193
From: 18 Aug 2014,To: 18 Aug 2014,North Carolina,CY 2014,6,Iraq,6,Raleigh,3,193
From: 18 Aug 2014,To: 18 Aug 2014,North Dakota,CY 2014,2,Iraq,2,Fargo,2,193
From: 18 Aug 2014,To: 18 Aug 2014,Ohio,CY 2014,1,Iraq,1,Columbus,1,193
From: 18 Aug 2014,To: 18 Aug 2014,Pennsylvania,CY 2014,2,Iraq,2,Lancaster,2,193
